"","GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","weightFisher","bh_adjust","bh_adjust_weight","ParentTerm","N_in_Parent"
"30","GO:1900181","negative regulation of protein localizat...",38,6,3.99,1474,0.20417,0.00799,1,1,"protein localization to nuclear envelope",6
"31","GO:0006644","phospholipid metabolic process",317,33,33.31,3716,0.55091,0.00808,1,1,"ribose phosphate biosynthetic process",7
"32","GO:0061077","chaperone-mediated protein folding",58,11,6.09,328,0.03687,0.00849,0.963268549222798,1,"'de novo' protein folding",5
"33","GO:0006432","phenylalanyl-tRNA aminoacylation",5,3,0.53,123,0.00982,0.00982,0.6077405,1,"tRNA aminoacylation for protein translation",4
"34","GO:0008295","spermidine biosynthetic process",5,3,0.53,125,0.00982,0.00982,0.6077405,1,"tryptophan catabolic process to acetyl-CoA",5
"35","GO:0019442","tryptophan catabolic process to acetyl-C...",5,3,0.53,126,0.00982,0.00982,0.6077405,1,"tryptophan catabolic process to acetyl-CoA",5
"36","GO:0060069","Wnt signaling pathway, regulating spindl...",5,3,0.53,127,0.00982,0.00982,0.6077405,1,"Wnt signaling pathway, regulating spindle positioning",3
"37","GO:0006702","androgen biosynthetic process",9,4,0.95,135,0.00989,0.00989,0.6077405,1,"androgen biosynthetic process",3
"38","GO:0005975","carbohydrate metabolic process",404,49,42.45,1139,0.15703,0.01037,1,1,"carbohydrate metabolic process",3
"39","GO:0030178","negative regulation of Wnt signaling pat...",136,21,14.29,391,0.04543,0.01064,0.999576189258312,1,"negative regulation of Wnt signaling pathway",3
"40","GO:1902042","negative regulation of extrinsic apoptot...",19,6,2,142,0.01079,0.01079,0.649135454545455,1,"extrinsic apoptotic signaling pathway in absence of ligand",2
"41","GO:0042446","hormone biosynthetic process",86,20,9.04,19,0.00047,0.01089,0.206472,1,"androgen biosynthetic process",3
"42","GO:0043467","regulation of generation of precursor me...",99,15,10.4,721,0.09269,0.01096,1,1,"regulation of generation of precursor metabolites and energy",2
"43","GO:0000096","sulfur amino acid metabolic process",39,8,4.1,392,0.04661,0.01098,1,1,"sulfur amino acid metabolic process",3
"44","GO:0106027","neuron projection organization",76,11,7.98,1244,0.17031,0.011,1,1,"neuron projection organization",1
"45","GO:0071875","adrenergic receptor signaling pathway",11,3,1.16,774,0.10053,0.01103,1,1,"adrenergic receptor signaling pathway",1
"46","GO:0006406","mRNA export from nucleus",91,18,9.56,90,0.00586,0.01118,0.500310388349514,1,"protein localization to nuclear envelope",6
"47","GO:0098660","inorganic ion transmembrane transport",521,68,54.74,309,0.03265,0.01449,0.908032774193548,1,"mitochondrial calcium ion transmembrane transport",2
"48","GO:0006739","NADP metabolic process",42,13,4.41,13,0.00024,0.0148,0.158824615384615,1,"ribose phosphate biosynthetic process",7
"49","GO:0006611","protein export from nucleus",164,28,17.23,107,0.00643,0.01494,0.516984018691589,1,"protein localization to nuclear envelope",6
"50","GO:0042221","response to chemical",2709,301,284.62,857,0.1144,0.01506,1,1,"response to glucocorticoid",4
"51","GO:1901343","negative regulation of vasculature devel...",53,5,5.57,4512,0.66715,0.01534,1,1,"negative regulation of vasculature development",3
"52","GO:0097164","ammonium ion metabolic process",142,25,14.92,108,0.00655,0.01786,0.519308363636364,1,"ammonium ion metabolic process",1
"53","GO:0006721","terpenoid metabolic process",62,13,6.51,144,0.01099,0.01789,0.651287516778523,1,"fatty acid beta-oxidation using acyl-CoA dehydrogenase",5
"54","GO:0015701","bicarbonate transport",21,6,2.21,188,0.018,0.018,0.74205971563981,1,"bicarbonate transport",1
"55","GO:0046348","amino sugar catabolic process",13,4,1.37,334,0.03993,0.0181,0.963268549222798,1,"amino sugar catabolic process",3
"56","GO:0005997","xylulose metabolic process",6,3,0.63,195,0.01812,0.01812,0.74205971563981,1,"carbohydrate metabolic process",3
"57","GO:0006398","mRNA 3'-end processing by stem-loop bind...",6,3,0.63,196,0.01812,0.01812,0.74205971563981,1,"mRNA 3'-end processing by stem-loop binding and cleavage",2
"58","GO:0019441","tryptophan catabolic process to kynureni...",6,3,0.63,197,0.01812,0.01812,0.74205971563981,1,"tryptophan catabolic process to acetyl-CoA",5
"59","GO:0045977","positive regulation of mitotic cell cycl...",6,3,0.63,203,0.01812,0.01812,0.74205971563981,1,"positive regulation of apoptotic cell clearance",7
"60","GO:0006047","UDP-N-acetylglucosamine metabolic proces...",16,4,1.68,586,0.07907,0.01812,1,1,"amino sugar catabolic process",3
"61","GO:0001676","long-chain fatty acid metabolic process",114,17,11.98,630,0.08664,0.01861,1,1,"amino acid biosynthetic process",9
"62","GO:0042572","retinol metabolic process",27,7,2.84,212,0.0187,0.0187,0.756179579439252,1,"fatty acid beta-oxidation using acyl-CoA dehydrogenase",5
"63","GO:0071260","cellular response to mechanical stimulus",67,13,7.04,219,0.02059,0.02059,0.795102376681614,1,"cellular response to mechanical stimulus",2
"64","GO:0006635","fatty acid beta-oxidation",60,15,6.3,28,0.00106,0.02132,0.298574705882353,1,"fatty acid beta-oxidation using acyl-CoA dehydrogenase",5
"65","GO:1901607","alpha-amino acid biosynthetic process",75,12,7.88,713,0.09053,0.02173,1,1,"amino acid biosynthetic process",9
"66","GO:0071689","muscle thin filament assembly",11,4,1.16,225,0.02183,0.02183,0.806623162393162,1,"actin filament bundle assembly",5
"67","GO:0016032","viral process",243,29,25.53,1729,0.25912,0.02219,1,1,"viral process",1
"68","GO:0009617","response to bacterium",412,45,43.29,2561,0.4135,0.02226,1,1,"regulation of entry of bacterium into host cell",3
"69","GO:0051603","proteolysis involved in protein cataboli...",523,50,54.95,5455,0.78701,0.02396,1,1,"'de novo' protein folding",5
"70","GO:0006099","tricarboxylic acid cycle",41,9,4.31,247,0.02396,0.02396,0.82782281124498,1,"regulation of generation of precursor metabolites and energy",2
"71","GO:0010811","positive regulation of cell-substrate ad...",54,11,5.67,240,0.02274,0.02649,0.808397603305785,1,"positive regulation of apoptotic cell clearance",7
"72","GO:0043603","amide metabolic process",873,92,91.72,3279,0.50545,0.02652,1,1,"tRNA aminoacylation for protein translation",4
"73","GO:0006783","heme biosynthetic process",23,6,2.42,264,0.02795,0.02795,0.863148675496689,1,"heme biosynthetic process",1
"74","GO:0007018","microtubule-based movement",337,36,35.41,3050,0.48449,0.02849,1,1,"microtubule-based movement",3
"75","GO:0000050","urea cycle",7,3,0.74,271,0.02926,0.02926,0.863148675496689,1,"tRNA aminoacylation for protein translation",4
"76","GO:0006883","intracellular sodium ion homeostasis",7,3,0.74,273,0.02926,0.02926,0.863148675496689,1,"intracellular sodium ion homeostasis",1
"77","GO:0034227","tRNA thio-modification",7,3,0.74,274,0.02926,0.02926,0.863148675496689,1,"mRNA 3'-end processing by stem-loop binding and cleavage",2
"78","GO:0090038","negative regulation of protein kinase C ...",7,3,0.74,275,0.02926,0.02926,0.863148675496689,1,"negative regulation of Wnt signaling pathway",3
"79","GO:0106070","regulation of adenylate cyclase-activati...",7,3,0.74,276,0.02926,0.02926,0.863148675496689,1,"negative regulation of Wnt signaling pathway",3
"80","GO:0046068","cGMP metabolic process",23,4,2.42,1499,0.21728,0.02932,1,1,"ribose phosphate biosynthetic process",7
"81","GO:0060236","regulation of mitotic spindle organizati...",31,6,3.26,760,0.1,0.03008,1,1,"microtubule-based movement",3
"82","GO:0006011","UDP-glucose metabolic process",12,4,1.26,285,0.03009,0.03009,0.863148675496689,1,"amino sugar catabolic process",3
"83","GO:0006108","malate metabolic process",12,4,1.26,286,0.03009,0.03009,0.863148675496689,1,"amino acid biosynthetic process",9
"84","GO:0035970","peptidyl-threonine dephosphorylation",12,4,1.26,287,0.03009,0.03009,0.863148675496689,1,"peptidyl-threonine dephosphorylation",1
"85","GO:1902808","positive regulation of cell cycle G1/S p...",51,5,5.36,4343,0.63289,0.03043,1,1,"positive regulation of apoptotic cell clearance",7
"86","GO:0042423","catecholamine biosynthetic process",22,7,2.31,87,0.00571,0.03057,0.500310388349514,1,"tryptophan catabolic process to acetyl-CoA",5
"87","GO:1903430","negative regulation of cell maturation",11,5,1.16,66,0.0034,0.03063,0.436570149253731,1,"negative regulation of vasculature development",3
"88","GO:0034309","primary alcohol biosynthetic process",14,5,1.47,147,0.01128,0.03065,0.651287516778523,1,"amino acid biosynthetic process",9
"89","GO:0046931","pore complex assembly",11,4,1.16,226,0.02183,0.03069,0.806623162393162,1,"actin filament bundle assembly",5
"90","GO:0034982","mitochondrial protein processing",12,4,1.26,289,0.03009,0.0307,0.863148675496689,1,"'de novo' protein folding",5
"91","GO:0071219","cellular response to molecule of bacteri...",102,13,10.72,1805,0.27193,0.03073,1,1,"regulation of entry of bacterium into host cell",3
"92","GO:0045934","negative regulation of nucleobase-contai...",893,96,93.82,2571,0.41881,0.03073,1,1,"negative regulation of vasculature development",3
"93","GO:1903025","regulation of RNA polymerase II regulato...",8,3,0.84,367,0.04322,0.03074,0.963268549222798,1,"regulation of RNA polymerase II regulatory region sequence-specific DNA binding",1
"94","GO:0000272","polysaccharide catabolic process",39,6,4.1,1532,0.22151,0.03076,1,1,"carbohydrate metabolic process",3
"95","GO:0046545","development of primary female sexual cha...",88,11,9.25,2029,0.31759,0.03077,1,1,"development of primary female sexual characteristics",1
"96","GO:0018216","peptidyl-arginine methylation",14,3,1.47,1278,0.17592,0.03078,1,1,"peptidyl-arginine methylation",2
"97","GO:0000097","sulfur amino acid biosynthetic process",17,3,1.79,1743,0.262,0.0308,1,1,"sulfur amino acid metabolic process",3
"98","GO:0060071","Wnt signaling pathway, planar cell polar...",43,10,4.52,151,0.01191,0.03225,0.674274090909091,1,"Wnt signaling pathway, regulating spindle positioning",3
"99","GO:1903861","positive regulation of dendrite extensio...",18,5,1.89,313,0.03391,0.03391,0.920276750788644,1,"positive regulation of apoptotic cell clearance",7
"100","GO:0007528","neuromuscular junction development",209,19,21.96,5434,0.78209,0.03448,1,1,"cell-cell junction maintenance",2
"101","GO:0002009","morphogenesis of an epithelium",799,79,83.95,5178,0.74307,0.03519,1,1,"morphogenesis of an epithelium",4
"102","GO:0001707","mesoderm formation",96,12,10.09,1993,0.30628,0.03566,1,1,"morphogenesis of an epithelium",4
"103","GO:0060429","epithelium development",1293,138,135.85,2770,0.43198,0.03638,1,1,"morphogenesis of an epithelium",4
"104","GO:0006101","citrate metabolic process",44,9,4.62,325,0.03656,0.03656,0.961852232415902,1,"amino acid biosynthetic process",9
"105","GO:0007367","segment polarity determination",44,9,4.62,326,0.03656,0.03656,0.961852232415902,1,"segment polarity determination",1
"106","GO:0030206","chondroitin sulfate biosynthetic process",31,7,3.26,333,0.03835,0.03835,0.963268549222798,1,"sulfur amino acid metabolic process",3
"107","GO:0007584","response to nutrient",241,32,25.32,739,0.09671,0.03912,1,1,"cellular response to mechanical stimulus",2
"108","GO:0042402","cellular biogenic amine catabolic proces...",36,10,3.78,57,0.0031,0.03942,0.436570149253731,1,"tryptophan catabolic process to acetyl-CoA",5
"109","GO:0008209","androgen metabolic process",24,8,2.52,48,0.00228,0.03953,0.4086425,1,"androgen biosynthetic process",3
"110","GO:1905330","regulation of morphogenesis of an epithe...",114,19,11.98,263,0.02793,0.0397,0.863148675496689,1,"morphogenesis of an epithelium",4
"111","GO:0042749","regulation of circadian sleep/wake cycle",76,12,7.98,749,0.09778,0.03973,1,1,"regulation of circadian sleep/wake cycle",1
"112","GO:0000038","very long-chain fatty acid metabolic pro...",21,6,2.21,190,0.018,0.03977,0.74205971563981,1,"amino acid biosynthetic process",9
"113","GO:1901076","positive regulation of engulfment of apo...",13,4,1.37,340,0.03993,0.03993,0.963268549222798,1,"positive regulation of apoptotic cell clearance",7
"114","GO:0042110","T cell activation",214,24,22.48,2426,0.39895,0.0401,1,1,"T cell activation",1
"115","GO:0030258","lipid modification",194,27,20.38,558,0.07757,0.04152,1,1,"fatty acid beta-oxidation using acyl-CoA dehydrogenase",5
"116","GO:0034976","response to endoplasmic reticulum stress",249,28,26.16,2344,0.38032,0.04244,1,1,"response to endoplasmic reticulum stress",1
"117","GO:0072091","regulation of stem cell proliferation",90,9,9.46,4163,0.61378,0.04278,1,1,"regulation of stem cell proliferation",1
"118","GO:0006164","purine nucleotide biosynthetic process",224,26,23.53,2064,0.32413,0.04318,1,1,"ribose phosphate biosynthetic process",7
"119","GO:0014866","skeletal myofibril assembly",15,4,1.58,493,0.06446,0.04319,1,1,"actin filament bundle assembly",5
"120","GO:0000972","transcription-dependent tethering of RNA...",8,3,0.84,368,0.04322,0.04322,0.963268549222798,1,"meiotic chromosome condensation",3
"121","GO:0031023","microtubule organizing center organizati...",151,18,15.86,2040,0.32092,0.04322,1,1,"microtubule-based movement",3
"122","GO:0038083","peptidyl-tyrosine autophosphorylation",32,7,3.36,390,0.04481,0.04481,0.988462641025641,1,"peptidyl-arginine methylation",2
"123","GO:0051604","protein maturation",377,57,39.61,52,0.00277,0.04545,0.436570149253731,1,"'de novo' protein folding",5
"124","GO:0016226","iron-sulfur cluster assembly",26,6,2.73,397,0.0487,0.0487,1,1,"actin filament bundle assembly",5
"125","GO:0046331","lateral inhibition",26,6,2.73,398,0.0487,0.0487,1,1,"Wnt signaling pathway, regulating spindle positioning",3
