"","GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","weightFisher","bh_adjust","bh_adjust_weight","ParentTerm","N_in_Parent"
"35","GO:0043137","DNA replication, removal of RNA primer",7,6,1.71,198,0.00116,0.00116,0.0501481407035176,0.212329361702128,"retrograde protein transport, ER to cytosol",25
"36","GO:0034975","protein folding in endoplasmic reticulum",16,10,3.9,205,0.00132,0.00132,0.0551260194174757,0.2271192,"protein folding in endoplasmic reticulum",4
"37","GO:0008630","intrinsic apoptotic signaling pathway in...",80,30,19.5,376,0.00592,0.00157,0.134734814814815,0.264837450980392,"intrinsic apoptotic signaling pathway in response to DNA damage",5
"38","GO:0045842","positive regulation of mitotic metaphase...",14,9,3.41,220,0.00176,0.00176,0.068203963963964,0.280394074074074,"positive regulation of mitotic metaphase/anaphase transition",6
"39","GO:1901673","regulation of mitotic spindle assembly",19,11,4.63,224,0.00181,0.00181,0.0692063555555556,0.283116909090909,"regulation of mitotic spindle assembly",7
"40","GO:0035735","intraciliary transport involved in ciliu...",30,15,7.31,236,0.00206,0.00206,0.0744629411764706,0.3164675,"intraciliary transport involved in cilium assembly",3
"41","GO:0062033","positive regulation of mitotic sister ch...",22,12,5.36,243,0.00225,0.00225,0.0794389919354839,0.333737068965517,"G1/S transition of mitotic cell cycle",17
"42","GO:0071897","DNA biosynthetic process",191,63,46.55,332,0.00411,0.0024,0.106500993975904,0.341638365384615,"leading strand elongation",31
"43","GO:0042023","DNA endoreduplication",32,16,7.8,209,0.00147,0.00248,0.0605091387559809,0.341638365384615,"leading strand elongation",31
"44","GO:0051085","chaperone cofactor-dependent protein ref...",17,10,4.14,258,0.00251,0.00251,0.0836958527131783,0.341638365384615,"protein folding in endoplasmic reticulum",4
"45","GO:0016236","macroautophagy",250,79,60.94,362,0.00516,0.00274,0.121856191780822,0.341638365384615,"retrograde protein transport, ER to cytosol",25
"46","GO:0060249","anatomical structure homeostasis",385,106,93.84,1246,0.07961,0.00286,0.549666797752809,0.341638365384615,"cellular homeostasis",3
"47","GO:0060627","regulation of vesicle-mediated transport",408,113,99.45,1078,0.06288,0.0029,0.499694750445633,0.341638365384615,"regulation of vesicle-mediated transport",11
"48","GO:0000266","mitochondrial fission",27,11,6.58,945,0.04443,0.00298,0.403197563291139,0.341638365384615,"nucleus organization",6
"49","GO:0051101","regulation of DNA binding",88,25,21.45,2134,0.22061,0.00299,0.882917317615658,0.341638365384615,"regulation of DNA binding",5
"50","GO:0007368","determination of left/right symmetry",165,46,40.22,1861,0.16639,0.00319,0.769184938205266,0.341638365384615,"determination of left/right symmetry",2
"51","GO:0006959","humoral immune response",124,30,30.22,4049,0.55379,0.00323,1,0.341638365384615,"humoral immune response",4
"52","GO:0032387","negative regulation of intracellular tra...",85,27,20.72,1219,0.07388,0.00344,0.520759811629812,0.341638365384615,"regulation of vesicle-mediated transport",11
"53","GO:0061097","regulation of protein tyrosine kinase ac...",62,24,15.11,444,0.00839,0.00348,0.162565698198198,0.341638365384615,"regulation of protein tyrosine kinase activity",11
"54","GO:0006273","lagging strand elongation",12,11,2.92,25,1.6e-06,0.00349,0.000550592,0.341638365384615,"leading strand elongation",31
"55","GO:0042537","benzene-containing compound metabolic pr...",17,9,4.14,478,0.01036,0.00351,0.185295384615385,0.341638365384615,"benzene-containing compound metabolic process",1
"56","GO:0065005","protein-lipid complex assembly",14,6,3.41,1400,0.10079,0.00352,0.603127041972019,0.341638365384615,"mRNA splice site recognition",9
"57","GO:0006302","double-strand break repair",211,88,51.43,9,1.5e-08,0.00354,1.43383333333333e-05,0.341638365384615,"leading strand elongation",31
"58","GO:1990778","protein localization to cell periphery",230,52,56.06,5414,0.7592,0.00357,1,0.341638365384615,"protein import into nucleus",14
"59","GO:0051100","negative regulation of binding",113,31,27.54,2367,0.25378,0.00367,0.921988741554054,0.341638365384615,"regulation of DNA binding",5
"60","GO:0007088","regulation of mitotic nuclear division",168,53,40.95,648,0.02003,0.00367,0.265778351309707,0.341638365384615,"positive regulation of mitotic metaphase/anaphase transition",6
"61","GO:0000724","double-strand break repair via homologou...",131,49,31.93,146,0.00056,0.00384,0.0327733333333333,0.341638365384615,"leading strand elongation",31
"62","GO:0006301","postreplication repair",45,23,10.97,81,9.4e-05,0.00402,0.00988850574712644,0.341638365384615,"leading strand elongation",31
"63","GO:1902116","negative regulation of organelle assembl...",32,14,7.8,543,0.01254,0.00408,0.197947926605505,0.341638365384615,"regulation of mitotic spindle assembly",7
"64","GO:1900424","regulation of defense response to bacter...",28,12,6.82,697,0.02413,0.00408,0.292855547945205,0.341638365384615,"negative regulation of cellular response to hypoxia",8
"65","GO:0032488","Cdc42 protein signal transduction",12,7,2.92,526,0.01229,0.0041,0.197901100746269,0.341638365384615,"Cdc42 protein signal transduction",6
"66","GO:0046320","regulation of fatty acid oxidation",17,8,4.14,857,0.03479,0.0041,0.343825376712329,0.341638365384615,"fatty acid derivative biosynthetic process",8
"67","GO:0000727","double-strand break repair via break-ind...",6,5,1.46,319,0.0041,0.0041,0.106500993975904,0.341638365384615,"leading strand elongation",31
"68","GO:0032516","positive regulation of phosphoprotein ph...",6,5,1.46,322,0.0041,0.0041,0.106500993975904,0.341638365384615,"regulation of protein tyrosine kinase activity",11
"69","GO:0036490","regulation of translation in response to...",6,5,1.46,324,0.0041,0.0041,0.106500993975904,0.341638365384615,"regulation of protein tyrosine kinase activity",11
"70","GO:0048613","embryonic ectodermal digestive tract mor...",6,5,1.46,325,0.0041,0.0041,0.106500993975904,0.341638365384615,"embryonic ectodermal digestive tract morphogenesis",2
"71","GO:0071073","positive regulation of phospholipid bios...",6,5,1.46,328,0.0041,0.0041,0.106500993975904,0.341638365384615,"fatty acid derivative biosynthetic process",8
"72","GO:0019471","4-hydroxyproline metabolic process",11,6,2.68,766,0.03038,0.0041,0.33336625,0.341638365384615,"4-hydroxyproline metabolic process",2
"73","GO:0061355","Wnt protein secretion",14,6,3.41,1401,0.10079,0.00411,0.603127041972019,0.341638365384615,"Wnt protein secretion",4
"74","GO:0051208","sequestering of calcium ion",80,20,19.5,3645,0.49112,0.00413,1,0.341638365384615,"sequestering of calcium ion",5
"75","GO:0009620","response to fungus",79,29,19.26,470,0.00943,0.00435,0.172609127659574,0.35641,"response to fungus",3
"76","GO:0042276","error-prone translesion synthesis",18,10,4.39,339,0.00442,0.00442,0.111839,0.358458333333333,"leading strand elongation",31
"77","GO:0006303","double-strand break repair via nonhomolo...",62,23,15.11,611,0.01704,0.00459,0.237847647058824,0.358458333333333,"leading strand elongation",31
"78","GO:0032436","positive regulation of proteasomal ubiqu...",92,34,22.42,343,0.00462,0.00462,0.114787219101124,0.358458333333333,"retrograde protein transport, ER to cytosol",25
"79","GO:0019388","galactose catabolic process",13,8,3.17,347,0.00475,0.00475,0.114787219101124,0.358458333333333,"retrograde protein transport, ER to cytosol",25
"80","GO:0031573","mitotic intra-S DNA damage checkpoint si...",13,8,3.17,348,0.00475,0.00475,0.114787219101124,0.358458333333333,"Cdc42 protein signal transduction",6
"81","GO:0034080","CENP-A containing chromatin assembly",13,8,3.17,349,0.00475,0.00475,0.114787219101124,0.358458333333333,"mRNA splice site recognition",9
"82","GO:0048025","negative regulation of mRNA splicing, vi...",13,8,3.17,350,0.00475,0.00475,0.114787219101124,0.358458333333333,"regulation of alternative mRNA splicing, via spliceosome",4
"83","GO:0007283","spermatogenesis",448,140,109.2,131,0.00041,0.00485,0.0269254198473282,0.362822173913043,"multi-organism reproductive process",6
"84","GO:0097237","cellular response to toxic substance",172,58,41.92,287,0.00335,0.00503,0.0997233564013841,0.373043879310345,"response to unfolded protein",12
"85","GO:0008283","cell population proliferation",1294,313,315.4,4166,0.57927,0.00517,1,0.380149658119658,"cell population proliferation",1
"86","GO:0071356","cellular response to tumor necrosis fact...",90,31,21.94,646,0.01993,0.00566,0.265004312210201,0.412652372881356,"response to unfolded protein",12
"87","GO:0008584","male gonad development",83,31,20.23,371,0.00557,0.00581,0.12881373655914,0.420028823529412,"multi-organism reproductive process",6
"88","GO:0072583","clathrin-dependent endocytosis",49,20,11.94,425,0.00796,0.00614,0.160364677419355,0.433647154471545,"endoplasmic reticulum to Golgi vesicle-mediated transport",10
"89","GO:0016070","RNA metabolic process",2535,632,617.89,2159,0.22589,0.00618,0.882917317615658,0.433647154471545,"RNA metabolic process",7
"90","GO:1902117","positive regulation of organelle assembl...",70,23,17.06,1132,0.06748,0.00618,0.509210670731707,0.433647154471545,"positive regulation of mitotic metaphase/anaphase transition",6
"91","GO:0048026","positive regulation of mRNA splicing, vi...",16,9,3.9,391,0.0062,0.0062,0.136067857142857,0.433647154471545,"regulation of alternative mRNA splicing, via spliceosome",4
"92","GO:1905952","regulation of lipid localization",124,42,30.22,483,0.01047,0.00713,0.186487391304348,0.49071512,"regulation of vesicle-mediated transport",11
"93","GO:0065008","regulation of biological quality",2668,664,650.3,2283,0.23605,0.00727,0.88856269903762,0.494000390625,"regulation of biological quality",4
"94","GO:0032481","positive regulation of type I interferon...",42,14,10.24,1559,0.12158,0.00735,0.670053004484305,0.494000390625,"positive regulation of type I interferon production",2
"95","GO:0006890","retrograde vesicle-mediated transport, G...",68,26,16.57,420,0.0075,0.0075,0.153625,0.496988692307692,"endoplasmic reticulum to Golgi vesicle-mediated transport",10
"96","GO:0007399","nervous system development",1898,434,462.62,7216,0.96186,0.00751,1,0.496988692307692,"nervous system development",3
"97","GO:0006261","DNA-templated DNA replication",158,86,38.51,1,2.8e-16,0.00761,2.40884e-12,0.499762061068702,"leading strand elongation",31
"98","GO:0015833","peptide transport",1190,326,290.05,368,0.00528,0.00791,0.123434347826087,0.510912857142857,"Wnt protein secretion",4
"99","GO:0042176","regulation of protein catabolic process",308,108,75.07,46,1.2e-05,0.00796,0.00224426086956522,0.510912857142857,"retrograde protein transport, ER to cytosol",25
"100","GO:0006687","glycosphingolipid metabolic process",50,13,12.19,3307,0.44787,0.00824,1,0.510912857142857,"fatty acid derivative biosynthetic process",8
"101","GO:0000731","DNA synthesis involved in DNA repair",53,26,12.92,77,8.2e-05,0.0085,0.00916163636363636,0.510912857142857,"leading strand elongation",31
"102","GO:0006906","vesicle fusion",124,44,30.22,293,0.00345,0.00862,0.100271452702703,0.510912857142857,"membrane invagination",5
"103","GO:0000244","spliceosomal tri-snRNP complex assembly",14,8,3.41,448,0.00872,0.00872,0.16362568627451,0.510912857142857,"mRNA splice site recognition",9
"104","GO:1902236","negative regulation of endoplasmic retic...",14,8,3.41,450,0.00872,0.00872,0.16362568627451,0.510912857142857,"intrinsic apoptotic signaling pathway in response to DNA damage",5
"105","GO:0006479","protein methylation",100,27,24.37,2569,0.30415,0.00872,0.993512933034044,0.510912857142857,"protein methylation",2
"106","GO:0006616","SRP-dependent cotranslational protein ta...",9,6,2.19,452,0.00873,0.00873,0.16362568627451,0.510912857142857,"protein import into nucleus",14
"107","GO:0007175","negative regulation of epidermal growth ...",9,6,2.19,453,0.00873,0.00873,0.16362568627451,0.510912857142857,"regulation of protein tyrosine kinase activity",11
"108","GO:0046185","aldehyde catabolic process",9,6,2.19,454,0.00873,0.00873,0.16362568627451,0.510912857142857,"retrograde protein transport, ER to cytosol",25
"109","GO:1900102","negative regulation of endoplasmic retic...",9,6,2.19,456,0.00873,0.00873,0.16362568627451,0.510912857142857,"negative regulation of cellular response to hypoxia",8
"110","GO:0006415","translational termination",58,12,14.14,5526,0.78813,0.00886,1,0.513312333333333,"translational termination",3
"111","GO:0030183","B cell differentiation",73,24,17.79,1074,0.06237,0.00891,0.499598798882682,0.513312333333333,"humoral immune response",4
"112","GO:0051924","regulation of calcium ion transport",124,24,30.22,6860,0.9247,0.00895,1,0.513312333333333,"regulation of vesicle-mediated transport",11
"113","GO:0006298","mismatch repair",31,14,7.56,463,0.00904,0.00904,0.167610172413793,0.515040529801325,"leading strand elongation",31
"114","GO:0006915","apoptotic process",1164,329,283.72,150,0.00058,0.01034,0.0330446357615894,0.5664921875,"intrinsic apoptotic signaling pathway in response to DNA damage",5
"115","GO:1900026","positive regulation of substrate adhesio...",17,9,4.14,479,0.01036,0.01036,0.185295384615385,0.5664921875,"positive regulation of substrate adhesion-dependent cell spreading",2
"116","GO:0072657","protein localization to membrane",404,97,98.47,4197,0.58915,0.01058,1,0.5664921875,"protein import into nucleus",14
"117","GO:0002790","peptide secretion",373,91,90.92,3774,0.51661,0.01073,1,0.5664921875,"Wnt protein secretion",4
"118","GO:0045005","DNA-templated DNA replication maintenanc...",36,22,8.77,29,2.9e-06,0.01122,0.0008603,0.5664921875,"leading strand elongation",31
"119","GO:0051223","regulation of protein transport",444,113,108.22,2679,0.31123,0.01142,0.999444453154162,0.5664921875,"regulation of vesicle-mediated transport",11
"120","GO:0016191","synaptic vesicle uncoating",7,5,1.71,493,0.01146,0.01146,0.194458343195266,0.5664921875,"translational termination",3
"121","GO:0036089","cleavage furrow formation",7,5,1.71,494,0.01146,0.01146,0.194458343195266,0.5664921875,"membrane invagination",5
"122","GO:0036500","ATF6-mediated unfolded protein response",7,5,1.71,495,0.01146,0.01146,0.194458343195266,0.5664921875,"response to unfolded protein",12
"123","GO:0043570","maintenance of DNA repeat elements",7,5,1.71,497,0.01146,0.01146,0.194458343195266,0.5664921875,"DNA unwinding involved in DNA replication",6
"124","GO:1902969","mitotic DNA replication",15,6,3.66,1633,0.13474,0.01149,0.701675677966102,0.5664921875,"leading strand elongation",31
"125","GO:0050892","intestinal absorption",21,7,5.12,2262,0.23437,0.0115,0.885111988586479,0.5664921875,"intestinal absorption",1
"126","GO:0051248","negative regulation of protein metabolic...",648,176,157.94,991,0.0485,0.01179,0.421034813319879,0.5664921875,"regulation of protein tyrosine kinase activity",11
"127","GO:0006284","base-excision repair",43,21,10.48,132,0.00042,0.01192,0.0273731818181818,0.5664921875,"leading strand elongation",31
"128","GO:0044273","sulfur compound catabolic process",59,24,14.38,314,0.00405,0.01211,0.106500993975904,0.5664921875,"sulfur compound catabolic process",2
"129","GO:0034501","protein localization to kinetochore",23,11,5.61,518,0.01215,0.01215,0.197901100746269,0.5664921875,"protein import into nucleus",14
"130","GO:0071276","cellular response to cadmium ion",23,11,5.61,519,0.01215,0.01215,0.197901100746269,0.5664921875,"cellular response to cadmium ion",5
"131","GO:0008156","negative regulation of DNA replication",34,16,8.29,282,0.00326,0.01217,0.0990556690140845,0.5664921875,"leading strand elongation",31
"132","GO:0070059","intrinsic apoptotic signaling pathway in...",54,25,13.16,125,0.00035,0.0122,0.0240884,0.5664921875,"intrinsic apoptotic signaling pathway in response to DNA damage",5
"133","GO:0031331","positive regulation of cellular cataboli...",388,105,94.57,1542,0.11548,0.01225,0.644276549935149,0.5664921875,"retrograde protein transport, ER to cytosol",25
"134","GO:0006334","nucleosome assembly",54,21,13.16,537,0.01245,0.01245,0.197947926605505,0.5664921875,"mRNA splice site recognition",9
"135","GO:0010556","regulation of macromolecule biosynthetic...",2556,655,623,903,0.04171,0.01307,0.397376666666667,0.5664921875,"RNA metabolic process",7
"136","GO:0045471","response to ethanol",198,55,48.26,1723,0.14822,0.01357,0.740067707486941,0.5664921875,"response to unfolded protein",12
"137","GO:0042026","protein refolding",13,9,3.17,162,8e-04,0.0141,0.042483950617284,0.5664921875,"protein folding in endoplasmic reticulum",4
"138","GO:1902108","regulation of mitochondrial membrane per...",31,13,7.56,687,0.02342,0.01411,0.29262668115942,0.5664921875,"regulation of biological quality",4
"139","GO:0036499","PERK-mediated unfolded protein response",12,7,2.92,527,0.01229,0.01415,0.197901100746269,0.5664921875,"response to unfolded protein",12
"140","GO:0001778","plasma membrane repair",5,4,1.22,558,0.01418,0.01418,0.21289797556719,0.5664921875,"multivesicular body assembly",3
"141","GO:0051311","meiotic metaphase chromosome alignment",5,4,1.22,561,0.01418,0.01418,0.21289797556719,0.5664921875,"G1/S transition of mitotic cell cycle",17
"142","GO:1990947","exit from meiosis",5,4,1.22,570,0.01418,0.01418,0.21289797556719,0.5664921875,"G1/S transition of mitotic cell cycle",17
"143","GO:1902904","negative regulation of supramolecular fi...",83,23,20.23,2465,0.27526,0.01418,0.959135594997983,0.5664921875,"positive regulation of mitotic metaphase/anaphase transition",6
"144","GO:0046040","IMP metabolic process",15,6,3.66,1634,0.13474,0.01419,0.701675677966102,0.5664921875,"nucleobase-containing small molecule biosynthetic process",5
"145","GO:0090151","establishment of protein localization to...",16,6,3.9,1876,0.17327,0.0142,0.787865650105708,0.5664921875,"protein import into nucleus",14
"146","GO:0051651","maintenance of location in cell",166,54,40.46,475,0.01014,0.01423,0.183265588235294,0.5664921875,"sequestering of calcium ion",5
"147","GO:0044282","small molecule catabolic process",331,93,80.68,1079,0.06292,0.01425,0.499694750445633,0.5664921875,"retrograde protein transport, ER to cytosol",25
"148","GO:0002819","regulation of adaptive immune response",75,24,18.28,1262,0.08204,0.01439,0.558820364212193,0.5664921875,"humoral immune response",4
"149","GO:0010821","regulation of mitochondrion organization",97,29,23.64,1585,0.12509,0.0144,0.678958529968454,0.5664921875,"nucleus organization",6
"150","GO:0060297","regulation of sarcomere organization",8,6,1.95,303,0.00366,0.01443,0.103575592105263,0.5664921875,"positive regulation of mitotic metaphase/anaphase transition",6
"151","GO:0071474","cellular hyperosmotic response",18,7,4.39,1570,0.1248,0.01446,0.677812121212121,0.5664921875,"cellular response to cadmium ion",5
"152","GO:0016048","detection of temperature stimulus",20,7,4.87,1988,0.1947,0.01447,0.83834039039039,0.5664921875,"detection of temperature stimulus",2
"153","GO:0010511","regulation of phosphatidylinositol biosy...",8,4,1.95,1462,0.10523,0.01447,0.603127041972019,0.5664921875,"fatty acid derivative biosynthetic process",8
"154","GO:0060193","positive regulation of lipase activity",44,9,10.72,5464,0.77963,0.01455,1,0.5664921875,"regulation of DNA binding",5
"155","GO:0006264","mitochondrial DNA replication",15,8,3.66,578,0.01475,0.01475,0.216913247863248,0.5664921875,"leading strand elongation",31
"156","GO:0051661","maintenance of centrosome location",15,8,3.66,579,0.01475,0.01475,0.216913247863248,0.5664921875,"sequestering of calcium ion",5
"157","GO:0048194","Golgi vesicle budding",68,25,16.57,586,0.01493,0.01493,0.218328235294118,0.56833092920354,"endoplasmic reticulum to Golgi vesicle-mediated transport",10
"158","GO:0051289","protein homotetramerization",68,25,16.57,587,0.01493,0.01493,0.218328235294118,0.56833092920354,"mRNA splice site recognition",9
"159","GO:0007229","integrin-mediated signaling pathway",50,18,12.19,920,0.04367,0.01592,0.402598504772004,0.603346960352423,"integrin-mediated signaling pathway",2
"160","GO:0000722","telomere maintenance via recombination",18,9,4.39,604,0.0163,0.0163,0.231400825082508,0.610637428571429,"DNA unwinding involved in DNA replication",6
"161","GO:0009416","response to light stimulus",359,87,87.5,4018,0.54629,0.01657,1,0.610637428571429,"detection of temperature stimulus",2
"162","GO:0008544","epidermis development",240,56,58.5,4668,0.67268,0.01668,1,0.610637428571429,"embryonic ectodermal digestive tract morphogenesis",2
"163","GO:1901566","organonitrogen compound biosynthetic pro...",1387,301,338.07,7773,0.99523,0.01701,1,0.610637428571429,"macromolecule biosynthetic process",3
"164","GO:0007131","reciprocal meiotic recombination",58,23,14.14,411,0.00698,0.01717,0.145749854368932,0.610637428571429,"G1/S transition of mitotic cell cycle",17
"165","GO:0030330","DNA damage response, signal transduction...",81,27,19.74,912,0.04276,0.01719,0.402004961832061,0.610637428571429,"Cdc42 protein signal transduction",6
"166","GO:0030261","chromosome condensation",71,25,17.31,739,0.02612,0.01725,0.304073558863329,0.610637428571429,"DNA unwinding involved in DNA replication",6
"167","GO:0002224","toll-like receptor signaling pathway",68,21,16.57,1623,0.1337,0.01731,0.701675677966102,0.610637428571429,"negative regulation of cellular response to hypoxia",8
"168","GO:0030590","first cell cycle pseudocleavage",10,6,2.44,618,0.01734,0.01734,0.237847647058824,0.610637428571429,"first cell cycle pseudocleavage",1
"169","GO:0072711","cellular response to hydroxyurea",10,6,2.44,622,0.01734,0.01734,0.237847647058824,0.610637428571429,"cellular response to cadmium ion",5
"170","GO:1902804","negative regulation of synaptic vesicle ...",10,6,2.44,623,0.01734,0.01734,0.237847647058824,0.610637428571429,"regulation of vesicle-mediated transport",11
"171","GO:0006897","endocytosis",490,137,119.43,818,0.03351,0.01785,0.343825376712329,0.624242073170732,"endoplasmic reticulum to Golgi vesicle-mediated transport",10
"172","GO:0006979","response to oxidative stress",431,136,105.05,118,0.00031,0.02077,0.0223817886178862,0.714997362204724,"response to oxidative stress",4
"173","GO:0010826","negative regulation of centrosome duplic...",13,7,3.17,656,0.0211,0.0211,0.274619213313162,0.714997362204724,"regulation of mitotic spindle assembly",7
"174","GO:1904294","positive regulation of ERAD pathway",13,7,3.17,657,0.0211,0.0211,0.274619213313162,0.714997362204724,"negative regulation of cellular response to hypoxia",8
"175","GO:0007059","chromosome segregation",382,136,93.11,18,3.3e-07,0.02141,0.000157721666666667,0.72231462745098,"G1/S transition of mitotic cell cycle",17
"176","GO:0051247","positive regulation of protein metabolic...",1054,285,256.9,635,0.01791,0.02153,0.242645244094488,0.723388443579767,"regulation of protein tyrosine kinase activity",11
"177","GO:0007520","myoblast fusion",60,23,14.62,488,0.01112,0.02184,0.194458343195266,0.725442162162162,"myoblast fusion",2
"178","GO:0051726","regulation of cell cycle",961,284,234.24,67,5.6e-05,0.02184,0.0071905671641791,0.725442162162162,"G1/S transition of mitotic cell cycle",17
"179","GO:0048208","COPII vesicle coating",60,22,14.62,672,0.02227,0.02227,0.284090177777778,0.734702195121951,"endoplasmic reticulum to Golgi vesicle-mediated transport",10
"180","GO:0033365","protein localization to organelle",718,207,175.01,255,0.00241,0.02244,0.0809891796875,0.734702195121951,"protein import into nucleus",14
"181","GO:0043574","peroxisomal transport",49,16,11.94,1550,0.11936,0.02271,0.662486503225806,0.734702195121951,"endosome transport via multivesicular body sorting pathway",3
"182","GO:0042542","response to hydrogen peroxide",104,39,25.35,228,0.00186,0.02304,0.0701823684210526,0.734702195121951,"response to oxidative stress",4
"183","GO:0043162","ubiquitin-dependent protein catabolic pr...",21,9,5.12,969,0.04833,0.02331,0.421034813319879,0.734702195121951,"retrograde protein transport, ER to cytosol",25
"184","GO:0070301","cellular response to hydrogen peroxide",47,18,11.46,686,0.0234,0.0234,0.29262668115942,0.734702195121951,"response to oxidative stress",4
"185","GO:0046700","heterocycle catabolic process",463,134,112.85,510,0.01174,0.02351,0.197668151750973,0.734702195121951,"retrograde protein transport, ER to cytosol",25
