Date,SDR,Run,Plate,Well,Light_Level,Light_Value,IntervalStart,IntervalStop,Slope,Intercept
20230624,710,1,Plate02,D2,3,0,46,63,-1.4673504273504292,261.2362393162395
20230624,710,1,Plate02,A3,3,0,46,63,-2.1439051383399197,293.6000035133947
20230624,710,1,Plate02,B3,3,0,46,63,-0.9564326530612196,255.54674285714253
20230624,710,1,Plate02,C3,3,0,46,63,-1.798530612244896,305.036857142857
20230624,710,1,Plate02,D3,3,0,46,63,-2.190074005550419,315.6042021276597
20230624,710,1,Plate02,A4,3,0,46,63,-2.4283037323037324,311.7746894036895
20230624,710,1,Plate02,B4,3,0,46,63,-1.3898938775510217,280.0071346938776
20230624,710,1,Plate02,C4,3,0,46,63,-2.105893877551013,325.7223999999995
20230624,710,1,Plate02,D4,3,0,46,63,-3.0907917888562957,348.8913654692077
20230624,710,1,Plate02,A5,3,0,46,63,-2.6945665349143626,323.37595432586744
20230624,710,1,Plate02,B5,3,0,46,63,-2.6998612244897977,351.14849795918377
20230624,710,1,Plate02,C5,3,0,46,63,-1.0861102040816266,237.29181224489756
20230624,710,1,Plate02,D5,3,0,46,63,-2.0907387755102036,314.7139265306122
20230624,710,1,Plate02,A6,3,0,46,63,-1.7504326530612269,310.4606612244899
20230624,710,1,Plate02,B6,3,0,46,63,-0.5551102040816317,219.10858775510198
20230624,710,1,Plate02,C6,3,0,46,63,-1.7240816326530595,283.1499999999999
20230624,710,1,Plate02,D6,3,0,46,63,-2.4336326530612222,327.5364489795917
20230624,641,2,Plate03,A1,1,100,2,22,0.3559286359530256,196.5366341463415
20230624,641,2,Plate03,B1,1,100,2,22,0.46300993676603547,200.36462149954832
20230624,641,2,Plate03,C1,1,100,2,22,0.7505627822944917,196.22386389641667
20230624,641,2,Plate03,D1,1,100,2,22,1.0149313459801292,200.58699668774454
20230624,641,2,Plate03,A2,1,100,2,22,1.0955293586269206,204.33031436314363
20230624,641,2,Plate03,B2,1,100,2,22,0.5543649503161718,196.89465763324293
20230624,641,2,Plate03,C2,1,100,2,22,1.6679592123769353,194.83735935302388
20230624,641,2,Plate03,D2,1,100,2,22,0.6322249322493251,200.97132550436606
20230624,641,2,Plate03,A3,1,100,2,22,0.8532854561878949,194.51971032821444
20230624,641,2,Plate03,B3,1,100,2,22,0.8374896115627855,195.5060505871724
20230624,641,2,Plate03,C3,1,100,2,22,1.1546260162601636,197.15794459500148
20230624,641,2,Plate03,D3,1,100,2,22,0.28713188798554623,191.18935561577842
20230624,641,2,Plate03,A4,1,100,2,22,0.57557904245709135,187.57440951520627
20230624,641,2,Plate03,B4,1,100,2,22,0.5859765130984638,195.84013369467033
20230624,641,2,Plate03,C4,1,100,2,22,0.6766887013595878,198.84719667135488
20230624,641,2,Plate03,D4,1,100,2,22,0.8064225900681582,204.03820545277514
20230624,641,2,Plate03,A5,1,100,2,22,0.8862236286919812,195.16746940928283
20230624,641,2,Plate03,B5,1,100,2,22,0.7700623306233051,198.26962240289077
20230624,641,2,Plate03,C5,1,100,2,22,0.08560103141115927,197.17271249413966
20230624,641,2,Plate03,D5,1,100,2,22,0.3039846431797673,194.8056410719662
20230624,641,2,Plate03,A6,1,100,2,22,0.5335457102672282,193.26801969057672
20230624,641,2,Plate03,B6,1,100,2,22,0.43337458977965204,194.1481767463667
20230624,641,2,Plate03,C6,1,100,2,22,1.3270605239385767,199.1644095152061
20230624,641,2,Plate03,D6,1,100,2,22,0.17483825597749916,194.20729571026712
20230624,641,2,Plate03,A1,2,500,25,44,0.8208633471791333,184.45216257426802
20230624,641,2,Plate03,B1,2,500,25,44,-0.19529514695830338,220.94446288448384
20230624,641,2,Plate03,C1,2,500,25,44,0.48659130343340684,215.66260003154747
20230624,641,2,Plate03,D1,2,500,25,44,0.19120984278879063,222.53157211209836
20230624,641,2,Plate03,A2,2,500,25,44,0.5442336610757644,217.6828997318472
20230624,641,2,Plate03,B2,2,500,25,44,-0.06007886849992416,208.65414953467604
20230624,641,2,Plate03,C2,2,500,25,44,0.19504657534246084,231.43085879303996
20230624,641,2,Plate03,D2,2,500,25,44,0.6307387349492611,203.24912403386088
20230624,641,2,Plate03,A3,2,500,25,44,0.16452494873547685,217.9955775803143
20230624,641,2,Plate03,B3,2,500,25,44,0.780597297439403,194.48796466691198
20230624,641,2,Plate03,C3,2,500,25,44,0.11704400862295668,228.69016352068974
20230624,641,2,Plate03,D3,2,500,25,44,-0.31208265418791553,210.08360481623626
20230624,641,2,Plate03,A4,2,500,25,44,0.17960460592039634,194.78377096587616
20230624,641,2,Plate03,B4,2,500,25,44,-0.12955781061044222,219.13571849203424
20230624,641,2,Plate03,C4,2,500,25,44,0.9825511330774466,202.1015962984385
20230624,641,2,Plate03,D4,2,500,25,44,0.6456196435143764,211.58508333771516
20230624,641,2,Plate03,A5,2,500,25,44,-0.7024656185919321,239.38471414900872
20230624,641,2,Plate03,B5,2,500,25,44,0.8437835848362178,198.50375203743613
20230624,641,2,Plate03,C5,2,500,25,44,-0.813277249066724,226.64235080708772
20230624,641,2,Plate03,D5,2,500,25,44,0.2741174614858855,200.68476576055502
20230624,641,2,Plate03,A6,2,500,25,44,0.4006067616593939,201.92140438508852
20230624,641,2,Plate03,B6,2,500,25,44,-0.3154056469845951,208.92928702876077
20230624,641,2,Plate03,C6,2,500,25,44,0.7282286134917675,215.17078815920942
20230624,641,2,Plate03,D6,2,500,25,44,0.5522204111677812,192.9821620484777
20230624,641,2,Plate03,A1,3,0,46,65,-2.2805805958747016,315.222337662337
20230624,641,2,Plate03,B1,3,0,46,65,-2.835125164690386,332.57328985507274
20230624,641,2,Plate03,C1,3,0,46,65,-2.4540772904906625,333.39484277753644
20230624,641,2,Plate03,D1,3,0,46,65,-2.678144927536232,343.8394492753623
20230624,641,2,Plate03,A2,3,0,46,65,-1.5945912910618565,309.80094728800475
20230624,641,2,Plate03,B2,3,0,46,65,-0.635451584889276,231.5296759661312
20230624,641,2,Plate03,C2,3,0,46,65,-1.9665375577343789,322.59665802339066
20230624,641,2,Plate03,D2,3,0,46,65,-1.6911680416847592,300.7451754957303
20230624,641,2,Plate03,A3,3,0,46,65,-1.8948549534756376,294.2425232621781
20230624,641,2,Plate03,B3,3,0,46,65,-1.9387166979362105,299.6191454033771
20230624,641,2,Plate03,C3,3,0,46,65,-1.96635046113307,313.53260430390867
20230624,641,2,Plate03,D3,3,0,46,65,-1.855421189752496,274.5460158850774
20230624,641,2,Plate03,A4,3,0,46,65,-2.8616758893280614,325.24097496706173
20230624,641,2,Plate03,B4,3,0,46,65,-1.951993031358883,291.61285540069673
20230624,641,2,Plate03,C4,3,0,46,65,-2.519407955596678,337.2034042553197
20230624,641,2,Plate03,D4,3,0,46,65,-2.500998697351295,341.450140758432
20230624,641,2,Plate03,A5,3,0,46,65,-2.81579461571863,324.85747069040394
20230624,641,2,Plate03,B5,3,0,46,65,-2.8989662756598156,350.4673552052781
20230624,641,2,Plate03,C5,3,0,46,65,-0.7993920972644396,220.9913817122595
20230624,641,2,Plate03,D5,3,0,46,65,-2.225441176470595,307.24989750445667
20230624,641,2,Plate03,A6,3,0,46,65,-2.6824272687798523,325.0600812346215
20230624,641,2,Plate03,B6,3,0,46,65,-0.9162722535822857,237.0355814879144
20230624,641,2,Plate03,C6,3,0,46,65,-2.297734877734873,328.7840990990988
20230624,641,2,Plate03,D6,3,0,46,65,-1.8067232947232967,294.3176173316175
20230624,710,2,Plate04,A1,1,100,2,22,0.002182841068914782,204.2345787623067
20230624,710,2,Plate04,B1,1,100,2,22,0.18795264885138435,191.82568729488978
20230624,710,2,Plate04,C1,1,100,2,22,0.18251195499296796,191.28817053445852
20230624,710,2,Plate04,D1,1,100,2,22,0.4354941282746164,195.93814453477867
20230624,710,2,Plate04,A2,1,100,2,22,-0.24855103884372357,188.50100752785318
20230624,710,2,Plate04,B2,1,100,2,22,0.20408852755194418,190.16069075579634
20230624,710,2,Plate04,C2,1,100,2,22,-0.3140126467931347,186.76444805781392
20230624,710,2,Plate04,D2,1,100,2,22,0.841777777777779,202.83838888888886
20230624,710,2,Plate04,A3,1,100,2,22,0.2855007032348844,199.10030414908564
20230624,710,2,Plate04,B3,1,100,2,22,0.8589906235349264,198.02236368963906
20230624,710,2,Plate04,C3,1,100,2,22,1.284772357723578,188.98766997892199
20230624,710,2,Plate04,D3,1,100,2,22,0.5571162681669034,195.63986931551798
20230624,710,2,Plate04,A4,1,100,2,22,0.4837181571815713,200.87377717554958
20230624,710,2,Plate04,B4,1,100,2,22,0.6897073170731729,189.53042577536883
20230624,710,2,Plate04,C4,1,100,2,22,0.520831692451945,189.7441236521332
20230624,710,2,Plate04,D4,1,100,2,22,-0.7548673230192219,181.10379946085325
20230624,710,2,Plate04,A5,1,100,2,22,0.15396390060946996,201.93655368026256
20230624,710,2,Plate04,B5,1,100,2,22,0.44258321612752205,199.93857430848564
20230624,710,2,Plate04,C5,1,100,2,22,0.13826722925457116,196.17107665260198
20230624,710,2,Plate04,D5,1,100,2,22,0.33218565400843997,201.51404535864975
20230624,710,2,Plate04,A6,1,100,2,22,0.5227398373983769,206.78477627220707
20230624,710,2,Plate04,B6,1,100,2,22,0.12722402890695658,195.54800301114122
20230624,710,2,Plate04,C6,1,100,2,22,-0.8775862691960252,189.4715290575128
20230624,710,2,Plate04,D6,1,100,2,22,0.32194561650257847,213.08664580403192
20230624,710,2,Plate04,A1,2,500,25,44,0.5535948262264064,186.97344602765645
20230624,710,2,Plate04,B1,2,500,25,44,1.1291697775908287,168.12039591986965
20230624,710,2,Plate04,C1,2,500,25,44,-0.1027982543772029,199.99277354224725
20230624,710,2,Plate04,D1,2,500,25,44,-0.4305136968294898,230.3275277354227
20230624,710,2,Plate04,A2,2,500,25,44,-1.3948788054051218,222.85721489037277
20230624,710,2,Plate04,B2,2,500,25,44,0.3456806351543183,200.4002518534098
20230624,710,2,Plate04,C2,2,500,25,44,-0.7776255323623753,221.01665229507338
20230624,710,2,Plate04,D2,2,500,25,44,0.8263841421736109,202.65624060150404
20230624,710,2,Plate04,A3,2,500,25,44,0.12745885693253936,212.7542278773859
20230624,710,2,Plate04,B3,2,500,25,44,1.7612639991587378,187.04015826278965
20230624,710,2,Plate04,C3,2,500,25,44,0.6223597455176388,208.93508228613496
20230624,710,2,Plate04,D3,2,500,25,44,0.4971060518428937,195.41997108155005
20230624,710,2,Plate04,A4,2,500,25,44,0.3280771859719256,206.23744098007236
20230624,710,2,Plate04,B4,2,500,25,44,0.08455334139544649,196.78485777380513
20230624,710,2,Plate04,C4,2,500,25,44,0.8710773437089221,179.27913034334088
20230624,710,2,Plate04,D4,2,500,25,44,1.1988653451811342,121.38304169514697
20230624,710,2,Plate04,A5,2,500,25,44,-0.35237919974762033,223.0443551185656
20230624,710,2,Plate04,B5,2,500,25,44,0.47751616804248503,201.2164714233134
20230624,710,2,Plate04,C5,2,500,25,44,0.6710468478889557,174.61135128029846
20230624,710,2,Plate04,D5,2,500,25,44,1.7758273305641719,169.20642462800356
20230624,710,2,Plate04,A6,2,500,25,44,1.2826310531573701,193.82299489983686
20230624,710,2,Plate04,B6,2,500,25,44,-0.30457437299542384,214.07976392029013
20230624,710,2,Plate04,C6,2,500,25,44,-2.023941321836058,220.53091066827903
20230624,710,2,Plate04,D6,2,500,25,44,-0.007478836952521975,239.08360429044646
20230624,710,2,Plate04,A1,3,0,46,65,-2.4306904038211052,313.71664803155323
20230624,710,2,Plate04,B1,3,0,46,65,-2.8009531046461182,336.9079839701841
20230624,710,2,Plate04,C1,3,0,46,65,-0.9538428137212357,232.96226262845582
20230624,710,2,Plate04,D1,3,0,46,65,-3.365809813287015,355.3155507309306
20230624,710,2,Plate04,A2,3,0,46,65,-1.2861115935736003,219.92016391663051
20230624,710,2,Plate04,B2,3,0,46,65,-3.6926166007905135,358.4407299077733
20230624,710,2,Plate04,C2,3,0,46,65,-2.5025668016194293,291.2178292847501
20230624,710,2,Plate04,D2,3,0,46,65,-2.7057730796335453,345.39584214235384
20230624,710,2,Plate04,A3,3,0,46,65,-2.978647416413376,342.46670972644387
20230624,710,2,Plate04,B3,3,0,46,65,-1.7457840026261147,303.3826698763545
20230624,710,2,Plate04,C3,3,0,46,65,-3.9099895158803646,406.1436435399326
20230624,710,2,Plate04,D3,3,0,46,65,-2.7949814986124046,334.04752659574524
20230624,710,2,Plate04,A4,3,0,46,65,-3.128916630481986,355.11942520625314
20230624,710,2,Plate04,B4,3,0,46,65,-3.4075705601389523,338.65751447387487
20230624,710,2,Plate04,C4,3,0,46,65,-4.636218623481761,410.7376626180823
20230624,710,2,Plate04,D4,3,0,46,65,-2.0653625705601364,255.46193334780705
20230624,710,2,Plate04,A5,3,0,46,65,-2.8760073816760836,329.04767459111366
20230624,710,2,Plate04,B5,3,0,46,65,-2.38510761640457,319.2879198273209
20230624,710,2,Plate04,C5,3,0,46,65,-1.0422275293095915,234.72096974960166
20230624,710,2,Plate04,D5,3,0,46,65,-2.544833487511567,327.07836262719724
20230624,710,2,Plate04,A6,3,0,46,65,-3.2530568823274066,386.81065910406767
20230624,710,2,Plate04,B6,3,0,46,65,-2.3811246200607856,300.6950063323199
20230624,710,2,Plate04,C6,3,0,46,65,-2.322961354754669,240.31278694456515
20230624,710,2,Plate04,D6,3,0,46,65,-2.0691782363977516,315.25629924953114
20230624,641,3,Plate05,A1,1,100,2,21,0.8998632946001377,165.13520847573474
20230624,641,3,Plate05,B1,1,100,2,21,0.7860844418739154,168.96132761974866
20230624,641,3,Plate05,C1,1,100,2,21,0.35302802460697097,176.11809979494194
20230624,641,3,Plate05,D1,1,100,2,21,0.9930188818955935,183.87536764161428
20230624,641,3,Plate05,A2,1,100,2,21,0.3928660812871339,176.4012608444187
20230624,641,3,Plate05,B2,1,100,2,21,1.0473316157526698,174.7041279772858
20230624,641,3,Plate05,C2,1,100,2,21,0.6540451127819555,165.49142105263152
20230624,641,3,Plate05,D2,1,100,2,21,0.5766816500711269,175.3485981033664
20230624,641,3,Plate05,A3,1,100,2,21,1.5895693779904305,175.03384825700613
20230624,641,3,Plate05,B3,1,100,2,21,1.1110100425889888,166.57533256217474
20230624,641,3,Plate05,C3,1,100,2,21,1.3095672748304326,171.86023607970975
20230624,641,3,Plate05,D3,1,100,2,21,0.18033570412517985,176.0800233285917
20230624,641,3,Plate05,A4,1,100,2,21,0.8946920027341061,174.0989311004785
20230624,641,3,Plate05,B4,1,100,2,21,0.31015192034139566,176.0425242294926
20230624,641,3,Plate05,C4,1,100,2,21,0.8842631053157372,163.17344182133655
20230624,641,3,Plate05,D4,1,100,2,21,0.9474893527525124,172.53867763815123
20230624,641,3,Plate05,A5,1,100,2,21,1.0776244807823796,174.24926652295053
20230624,641,3,Plate05,B5,1,100,2,21,1.5610356801093626,177.4334822966508
20230624,641,3,Plate05,C5,1,100,2,21,0.18570271833429608,178.8584447131816
20230624,641,3,Plate05,D5,1,100,2,21,0.5401282927598727,184.11281034754714
20230624,641,3,Plate05,A6,1,100,2,21,0.4261159892738814,173.39875703244132
20230624,641,3,Plate05,B6,1,100,2,21,0.9232842105263193,176.3349192982455
20230624,641,3,Plate05,C6,1,100,2,21,0.6159261790840719,170.77879699248126
20230624,641,3,Plate05,D6,1,100,2,21,-0.522398862019911,172.36472053105723
20230624,641,3,Plate05,A1,2,500,23,41,0.3575786745649763,175.92761940022214
20230624,641,3,Plate05,B1,2,500,23,41,1.130162068300212,166.38177851737518
20230624,641,3,Plate05,C1,2,500,23,41,-0.31878069850672885,193.9797494755031
20230624,641,3,Plate05,D1,2,500,23,41,2.6859755646057,151.33590522028888
20230624,641,3,Plate05,A2,2,500,23,41,0.6124386029865485,164.69347155374552
20230624,641,3,Plate05,B2,2,500,23,41,1.0310860175243723,175.49935702826122
20230624,641,3,Plate05,C2,2,500,23,41,0.9749919782796501,164.61450327039367
20230624,641,3,Plate05,D2,2,500,23,41,0.5875416512402809,180.62359866716034
20230624,641,3,Plate05,A3,2,500,23,41,1.4596704924102153,177.38533876342115
20230624,641,3,Plate05,B3,2,500,23,41,0.3556670368999126,184.55002468221653
20230624,641,3,Plate05,C3,2,500,23,41,1.9249080587436789,155.76773664075012
20230624,641,3,Plate05,D3,2,500,23,41,0.5713612242379315,172.50822164630415
20230624,641,3,Plate05,A4,2,500,23,41,1.1935209181784514,171.53746760459097
20230624,641,3,Plate05,B4,2,500,23,41,0.9250043193878795,166.7694508206838
20230624,641,3,Plate05,C4,2,500,23,41,1.5946328520301116,157.1870912007899
20230624,641,3,Plate05,D4,2,500,23,41,1.33171541404418,162.65181907935343
20230624,641,3,Plate05,A5,2,500,23,41,0.8074441564852561,177.08384178699225
20230624,641,3,Plate05,B5,2,500,23,41,1.6755349870418328,178.35041466123684
20230624,641,3,Plate05,C5,2,500,23,41,-0.5027903245711484,202.71120819449595
20230624,641,3,Plate05,D5,2,500,23,41,1.5439257065284482,160.0153362951992
20230624,641,3,Plate05,A6,2,500,23,41,1.5926286560533112,145.00410218437634
20230624,641,3,Plate05,B6,2,500,23,41,2.0599000370233225,146.83826730840445
20230624,641,3,Plate05,C6,2,500,23,41,1.4803307417006004,161.787224484759
20230624,641,3,Plate05,D6,2,500,23,41,-0.4212901151199429,190.69755605933926
