Measurement Name :,Meas-641,,Generated On :,"21/06/2023, 19:48:54",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
21.06.23 17:13:38,25.05,191.98,206.33,237.59,211.7,194.76,206.64,208.85,208.54,177.02,193.22,223.56,197.87,216.48,136.58,216.16,196.94,199.12,145.46,217.44,185.84,208.54,174.31,189.21,205.38,,26,965,34,25.37,
21.06.23 17:13:53,25.3,190.13,206.01,237.26,211.7,196.01,206.33,208.22,208.22,175.82,193.53,223.56,196.94,217.44,137.72,214.89,196.94,199.43,146.9,216.48,185.23,209.17,174.61,188.9,205.7,,26,965,34,25.36,
21.06.23 17:14:08,25.55,190.13,206.96,237.26,212.02,195.07,205.7,208.54,208.54,175.21,194.15,223.23,197.25,216.8,138.57,215.21,196.94,198.49,147.48,217.76,185.53,209.48,174.91,187.67,205.38,,26,965,34,25.36,
21.06.23 17:14:23,25.8,188.9,206.64,237.26,212.34,195.38,206.01,208.54,209.17,174.61,194.15,223.56,197.25,214.89,137.43,215.21,196.94,198.8,148.35,217.12,184.92,210.12,175.52,187.37,205.38,,26,965,34,25.37,
21.06.23 17:14:38,26.05,189.21,206.64,237.26,211.7,197.56,205.7,207.9,207.9,176.12,193.84,223.23,197.25,215.53,137.15,215.85,197.25,197.87,148.64,217.44,184.92,212.02,175.52,187.98,206.64,,26,965,34,25.36,
21.06.23 17:14:53,26.3,187.67,205.38,237.26,211.7,198.49,205.7,208.22,208.54,174.01,193.84,223.23,196.94,214.25,136.58,215.85,196.63,197.87,149.5,216.48,185.23,210.12,175.82,187.98,206.33,,26,965,34,25.36,
21.06.23 17:15:09,26.57,187.06,204.75,237.26,211.07,197.25,205.07,207.9,207.9,173.71,192.29,222.91,196.32,214.25,135.16,214.57,196.32,197.87,150.96,216.8,184.31,210.12,175.82,186.45,205.38,,26,965,34,25.36,
21.06.23 17:15:24,26.82,186.76,204.75,237.26,211.7,194.45,206.01,207.27,208.22,172.81,190.44,223.23,195.69,213.29,135.44,215.53,196.01,197.25,149.79,216.8,183.7,215.85,177.63,187.06,204.44,,26,965,34,25.36,
21.06.23 17:15:39,27.07,185.84,204.12,236.6,211.39,191.67,205.07,207.27,207.59,171.61,189.21,222.59,195.38,214.57,134.59,214.89,195.38,198.18,147.77,216.16,182.79,217.44,176.72,187.37,204.75,,26,965,34,25.36,
21.06.23 17:15:54,27.32,185.23,204.75,237.26,210.44,189.21,205.07,206.96,207.59,172.51,188.9,222.91,194.76,215.53,134.02,215.85,196.01,200.68,146.32,216.16,182.48,216.48,177.33,185.84,205.38,,26,965,34,25.36,
21.06.23 17:16:09,27.57,184.61,204.75,237.26,211.39,189.82,204.75,206.64,208.22,171.91,188.29,222.91,195.38,216.48,134.02,214.25,195.69,202.24,145.46,216.16,182.79,216.48,177.93,186.45,204.75,,26,965,34,25.36,
21.06.23 17:16:24,27.82,185.23,204.12,237.26,209.8,189.52,204.12,206.64,207.59,171.61,186.76,222.59,195.07,216.16,134.02,214.89,194.76,200.37,144.59,215.85,182.79,213.61,178.23,185.53,204.12,,26,965,34,25.36,
21.06.23 17:16:39,28.07,185.53,204.75,237.26,210.44,189.52,204.44,207.27,207.9,170.41,187.06,223.23,194.45,215.85,132.89,214.25,195.07,201.3,144.59,215.53,183.09,212.98,179.14,185.84,205.07,,26,965,34,25.34,
21.06.23 17:16:54,28.32,185.53,204.12,237.26,210.75,189.82,204.44,206.33,206.33,169.52,185.84,221.62,194.45,216.8,132.32,214.57,194.76,199.43,144.02,215.85,182.79,212.66,178.54,186.45,204.12,,26,965,34,25.33,
21.06.23 17:17:10,28.58,185.23,204.12,236.93,209.8,189.52,205.07,206.33,207.27,168.92,185.84,221.94,194.45,219.05,131.48,214.89,194.45,198.8,143.73,215.85,182.79,212.66,178.23,185.53,204.75,,26,965,34,25.34,
21.06.23 17:17:25,28.83,184.61,204.12,237.26,209.8,187.67,204.44,206.01,206.33,169.52,185.53,222.59,194.15,220.01,132.04,215.21,194.15,198.18,144.02,215.21,181.87,211.7,177.93,185.23,204.44,,26,965,34,25.34,
21.06.23 17:17:40,29.08,183.09,204.12,237.26,209.48,186.14,204.75,206.01,206.96,167.73,186.45,221.3,193.22,217.76,129.78,214.57,193.84,200.68,144.59,214.25,181.26,209.8,179.14,184.92,204.12,,26,965,34,25.33,
21.06.23 17:17:55,29.33,182.79,204.44,236.93,209.17,185.23,203.81,206.01,206.96,167.73,187.06,221.94,193.53,217.12,129.5,213.93,194.45,200.05,145.17,214.57,180.96,211.39,179.14,185.53,204.75,,26,965,34,25.33,
21.06.23 17:18:10,29.58,182.48,203.18,236.6,209.17,184,204.12,206.01,206.64,166.54,186.14,221.94,193.22,217.12,130.35,215.21,194.15,200.05,144.3,214.57,180.96,214.57,178.84,185.53,204.75,,26,965,34,25.33,
21.06.23 17:18:25,29.83,188.29,205.7,250.56,209.8,205.7,177.02,240.89,200.68,171.01,194.15,261.74,216.8,220.65,123.06,212.66,200.05,203.5,160.32,201.93,185.53,286.39,161.2,226.47,201.3,,26,965,34,25.33,965B6-(E1);
21.06.23 17:21:06,32.52,181.87,205.07,246.88,203.81,180.05,200.05,210.75,209.17,167.73,181.26,220.01,193.84,223.88,136.86,218.73,191.36,197.25,150.67,225.5,183.39,207.27,179.75,183.09,200.05,,26,965,34,25.61,965B6-(E1);
21.06.23 17:21:21,32.77,184,199.12,244.21,214.89,174.31,196.01,205.07,205.38,168.02,174.91,224.53,189.82,223.88,131.19,219.05,197.56,194.76,141.72,212.34,174.01,213.61,171.91,188.9,207.59,,26,965,34,25.61,965B6-(E1);
21.06.23 17:21:36,33.02,177.02,198.18,243.22,212.34,176.12,202.56,209.48,208.22,172.81,184.92,224.53,197.87,223.88,133.46,221.94,199.74,200.05,147.48,215.85,175.82,206.64,172.81,178.54,203.81,,26,965,34,25.64,965B6-(E1);
21.06.23 17:21:51,33.27,184.61,201.3,244.88,211.39,181.26,202.87,204.12,209.17,177.02,173.41,229.4,190.44,227.77,138.57,220.33,203.81,201.93,146.61,219.37,181.87,220.98,179.44,181.87,209.48,,26,965,34,25.64,965B6-(E1);
21.06.23 17:22:06,33.52,183.09,212.98,248.89,211.07,177.63,203.81,209.8,213.61,172.51,184.61,220.33,188.9,229.4,135.73,227.12,196.63,209.17,150.96,219.05,181.26,205.07,170.11,195.38,207.9,,26,965,34,25.65,965B6-(E1);
21.06.23 17:22:21,33.77,184.31,207.9,243.55,210.44,175.82,198.49,213.29,205.7,173.71,181.57,222.91,197.87,226.79,136.01,226.79,193.22,195.69,150.67,213.61,181.57,212.02,174.91,189.52,200.05,,26,965,34,25.65,
21.06.23 17:22:36,34.02,184.92,206.96,244.55,206.64,178.54,202.56,206.01,206.96,172.51,178.54,223.88,195.07,226.15,130.35,223.88,193.84,190.44,145.17,215.85,180.05,207.27,174.61,177.33,202.24,,26,965,34,25.65,
21.06.23 17:22:51,34.27,188.29,200.05,245.21,209.48,176.42,206.96,209.48,207.9,175.82,183.09,227.44,191.06,224.53,138.57,222.26,200.68,192.91,149.79,217.76,180.05,214.57,175.82,186.76,206.33,,26,965,34,25.66,965B6-(E1);
21.06.23 17:23:07,34.53,185.84,208.22,242.55,209.8,184,198.18,208.85,210.44,174.01,190.44,228.42,190.44,225.5,132.04,221.62,195.69,202.87,147.48,219.05,183.39,224.53,184,183.39,202.24,,26,965,34,25.68,965D6-(E1);
21.06.23 17:23:22,34.78,185.53,207.59,248.89,216.16,178.23,203.18,216.48,205.7,183.39,192.29,218.09,193.84,222.91,136.01,223.56,197.87,200.99,148.93,220.33,181.57,218.09,182.48,190.75,212.02,,26,965,34,25.68,965B6-(E1);
21.06.23 17:23:37,35.03,182.18,208.85,243.22,209.17,188.29,199.74,205.7,204.12,173.71,185.53,224.53,188.6,220.65,124.17,217.44,195.07,192.6,145.17,220.33,184,213.29,176.42,185.84,207.9,,26,965,34,25.68,965D6-(E1);
21.06.23 17:23:52,35.28,185.23,204.44,245.21,209.48,184.61,199.12,208.22,208.54,170.11,195.69,221.94,193.84,220.98,134.31,218.73,192.29,189.52,152.99,210.12,176.72,210.75,180.66,186.14,208.22,,26,965,34,25.68,965B6-(E1);
21.06.23 17:24:07,35.53,178.84,206.33,240.89,204.12,176.12,199.43,202.24,206.01,174.91,184,220.33,188.6,219.69,128.66,220.33,195.69,184.61,146.61,208.85,179.75,212.98,170.71,185.84,207.9,,26,965,34,25.69,965B6-(E1);
21.06.23 17:24:22,35.78,183.7,212.02,245.88,207.27,178.23,198.8,202.56,206.01,179.75,189.52,221.62,191.67,221.94,123.06,224.2,192.91,184.31,142.29,212.98,177.63,218.41,179.14,183.09,203.18,,26,965,34,25.69,965B6-(E1);
21.06.23 17:24:37,36.03,180.66,207.9,250.23,213.61,191.36,198.49,212.66,207.9,177.33,192.6,223.56,192.6,222.59,129.22,220.65,196.94,187.67,146.61,215.85,176.12,202.56,196.32,187.98,214.25,,26,965,34,25.69,965C5-(E1);
21.06.23 17:24:52,36.28,192.29,209.17,247.55,211.39,184.61,197.56,206.01,210.75,179.14,188.6,227.44,190.13,221.62,132.61,223.56,196.01,196.63,147.19,214.25,177.02,218.41,183.39,190.75,212.34,,26,965,34,25.69,
21.06.23 17:25:08,36.55,189.52,212.34,247.88,210.12,190.75,203.18,203.18,207.9,174.61,189.82,234.96,194.45,227.44,132.04,223.88,199.12,193.84,152.12,219.05,178.23,232.01,188.29,188.29,212.66,,26,965,34,25.68,
21.06.23 17:25:23,36.8,185.53,207.27,247.55,210.44,186.45,200.99,205.7,209.17,171.31,189.82,222.91,187.37,230.05,137.72,224.53,196.94,198.18,150.38,215.85,176.12,228.42,190.44,191.98,212.34,,26,965,34,25.69,
21.06.23 17:25:38,37.05,189.21,206.01,247.88,207.27,187.06,197.87,205.07,206.96,171.31,186.76,225.17,194.45,230.7,138.57,225.82,200.99,202.56,150.38,210.75,186.14,223.23,184,186.14,217.12,,26,965,34,25.71,965B6-(E1);
21.06.23 17:25:53,37.3,183.39,198.8,244.21,206.01,183.7,194.76,207.9,206.33,172.51,175.52,226.47,185.84,222.59,134.02,215.85,191.06,187.06,144.02,217.76,174.01,218.41,189.52,178.23,209.8,,26,965,34,25.69,965B6-(E1);
21.06.23 17:26:08,37.55,176.72,203.81,242.55,203.5,181.87,195.69,199.12,198.49,163.57,184,221.62,181.57,217.76,130.35,219.69,191.67,189.21,146.03,212.34,178.23,223.23,188.6,181.87,212.98,,26,965,34,25.68,965D6-(E1);
21.06.23 17:26:23,37.8,185.53,206.33,247.55,208.22,179.14,198.18,208.85,210.12,174.31,189.82,223.56,185.53,225.17,128.38,224.2,195.07,195.69,150.67,215.21,178.54,219.37,188.9,187.67,215.85,,26,965,34,25.68,965C6-(E1);
21.06.23 17:26:38,38.05,189.82,203.18,245.88,210.44,184.61,200.99,204.12,207.59,174.91,188.9,226.47,190.75,228.09,126.97,227.44,197.56,194.15,151.54,221.94,181.26,232.01,187.98,189.21,212.34,,26,965,34,25.68,965D6-(E1);
21.06.23 17:26:53,38.3,185.23,200.68,242.88,206.96,186.14,196.32,202.24,206.33,170.41,182.48,222.91,191.98,224.53,121.11,225.17,194.15,198.18,151.54,218.73,174.31,227.77,183.39,180.05,207.9,,26,965,34,25.66,965B6-(E1);
21.06.23 17:27:08,38.55,177.02,202.87,244.55,205.38,182.48,192.6,202.24,205.07,171.31,182.79,226.79,190.13,224.53,132.32,219.69,191.67,196.32,149.21,207.9,171.31,211.7,185.53,179.14,201.62,,26,965,34,25.68,965C6-(E1);
21.06.23 17:27:23,38.8,187.67,204.75,244.88,206.33,183.7,198.49,206.33,206.01,174.31,179.75,225.17,183.09,229.07,129.78,220.98,194.45,191.06,150.96,219.69,174.01,225.82,181.57,188.29,211.39,,26,965,34,25.66,965B6-(E1);
21.06.23 17:27:38,39.05,189.52,203.81,247.88,211.07,188.9,203.5,209.8,211.39,177.02,180.66,233.32,193.53,237.26,135.16,229.72,194.45,190.13,152.99,218.09,175.21,223.23,194.76,184.92,213.93,,26,965,34,25.68,965D6-(E1);
21.06.23 17:27:53,39.3,177.93,201.3,243.22,202.87,183.39,194.15,204.44,204.75,166.83,177.93,225.17,185.23,227.12,128.94,219.37,192.6,182.48,151.54,212.02,179.44,219.05,181.26,185.53,212.66,,26,965,34,25.68,965B6-(E1);
21.06.23 17:28:08,39.55,186.45,201.3,245.88,208.54,186.76,200.68,210.75,211.07,173.71,189.52,220.01,185.84,228.74,128.94,225.5,195.07,199.74,149.5,213.29,174.91,233.32,185.23,185.23,212.66,,26,965,34,25.66,965B6-(E1);
21.06.23 17:28:23,39.8,179.44,206.96,245.88,203.5,190.75,194.76,205.38,204.44,166.83,184,222.26,182.79,225.82,126.97,222.26,191.67,185.53,148.64,214.57,173.41,232.01,182.79,190.13,207.59,,26,965,34,25.66,965B6-(E1);
21.06.23 17:28:38,40.05,184.61,197.56,246.21,204.75,182.18,193.53,206.01,205.07,170.11,178.84,218.73,188.9,230.7,129.5,223.88,195.38,199.12,147.77,212.02,175.52,222.91,182.79,181.87,200.99,,26,965,34,25.66,965B6-(E1);
21.06.23 17:28:53,40.3,179.75,203.81,243.22,201.3,179.44,194.76,206.64,201.93,171.01,176.72,219.69,185.23,227.77,125.85,222.59,187.06,187.06,145.46,214.57,177.63,214.89,181.26,181.87,207.9,,26,965,34,25.66,965B6-(E1);
21.06.23 17:29:08,40.55,184.92,204.44,251.57,211.07,191.06,206.96,212.34,210.44,174.61,188.29,233.64,190.13,237.26,126.41,232.01,198.8,191.98,150.96,218.41,179.14,237.92,191.36,180.96,206.33,,26,965,34,25.65,965B6-(E1);
21.06.23 17:29:23,40.8,181.57,192.91,239.9,200.68,184.92,194.15,201.62,201.62,167.13,179.14,222.59,175.82,224.53,125.85,218.41,191.06,184,145.17,212.66,168.62,209.8,175.82,178.23,212.02,,26,965,34,25.66,965B6-(E1);
21.06.23 17:29:38,41.05,183.39,207.27,246.55,208.54,194.15,202.87,207.59,207.9,174.01,189.21,224.2,187.98,231.68,133.17,224.2,195.07,207.59,144.3,219.69,180.05,223.88,176.12,177.63,202.56,,26,965,34,25.65,965C6-(E1);
21.06.23 17:29:53,41.3,179.75,200.68,241.22,203.81,184,191.67,197.87,200.05,168.62,171.61,222.59,181.87,224.53,121.11,219.05,191.67,180.96,142.58,217.76,178.54,213.29,172.21,179.44,211.07,,26,965,34,25.66,965C6-(E1);
21.06.23 17:30:08,41.55,181.87,193.53,241.22,203.5,183.09,193.84,197.87,200.68,167.13,179.14,217.12,178.23,225.82,120.83,226.15,190.44,179.44,142.87,215.85,165.35,235.61,163.27,178.23,195.69,,26,965,34,25.66,965B6-(E1);
21.06.23 17:30:23,41.8,184.92,199.12,243.55,200.99,178.54,187.67,200.37,199.74,167.73,174.31,218.73,178.23,220.65,128.66,223.23,188.6,185.53,139.72,210.12,173.71,232.33,169.82,180.66,209.8,,26,965,34,25.65,965B6-(E1);
21.06.23 17:30:38,42.05,187.06,200.37,247.21,202.87,190.13,197.25,211.39,207.59,174.01,181.57,227.44,186.45,227.12,129.22,222.91,195.07,179.14,142.58,211.7,170.71,216.48,167.13,175.21,215.21,,26,965,34,25.68,965B6-(E1);
21.06.23 17:30:53,42.3,181.87,203.18,244.55,203.5,187.67,194.45,205.38,203.18,172.81,181.87,230.05,184.61,234.3,128.38,224.2,190.75,190.44,140.57,211.07,182.48,220.01,167.73,180.05,211.7,,26,965,34,25.66,965C6-(E1);
21.06.23 17:31:08,42.55,185.53,210.44,249.22,209.8,197.25,200.05,206.01,207.27,174.61,196.01,227.12,191.98,237.59,133.46,229.72,197.25,195.07,144.59,220.65,178.23,247.88,175.21,188.6,218.73,,26,965,34,25.66,965B6-(E1);
21.06.23 17:31:23,42.8,178.84,195.07,241.56,201.62,184.31,192.6,199.74,196.01,171.91,173.41,212.98,178.54,219.69,118.61,216.8,186.45,193.84,137.43,213.61,168.62,212.34,166.24,175.52,201.3,,26,965,34,25.68,965B6-(E1);
21.06.23 17:31:38,43.05,184,195.38,242.88,200.99,189.21,196.94,203.81,201.3,168.02,182.48,215.21,176.72,232.01,120.83,219.69,185.53,187.67,140.29,212.66,166.54,235.94,169.82,184.61,199.43,,26,965,34,25.66,965C6-(E1);
21.06.23 17:31:53,43.3,172.51,197.25,240.56,196.01,177.93,186.45,197.87,196.94,165.35,176.12,224.2,176.42,223.23,122.5,220.65,184.92,185.53,137.15,212.98,167.43,221.62,161.2,176.42,203.81,,26,965,34,25.68,965B6-(E1);
21.06.23 17:32:08,43.55,186.14,199.74,242.88,205.07,190.75,196.63,198.18,203.5,174.01,179.14,220.65,180.96,234.63,119.72,219.37,189.82,193.53,138.86,213.61,169.82,220.65,160.32,187.37,202.56,,26,965,34,25.66,965B6-(E1);
21.06.23 17:32:23,43.8,174.91,195.07,239.9,198.8,179.14,189.82,201.62,196.94,171.01,173.11,211.39,176.12,228.42,124.73,219.37,186.45,194.45,140,206.96,167.43,210.12,164.75,180.35,199.12,,26,965,34,25.68,965B6-(E1);
21.06.23 17:32:38,44.05,187.98,208.22,249.22,206.33,188.9,199.74,208.22,206.01,180.35,181.57,222.59,183.7,237.92,125.57,225.17,195.69,196.01,146.61,217.76,178.84,239.9,174.01,191.06,206.01,,26,965,34,25.68,965B6-(E1);
21.06.23 17:32:53,44.3,177.93,197.87,242.55,204.44,192.29,192.91,201.3,197.25,171.91,177.02,221.94,183.09,231.68,124.45,221.62,190.44,199.43,140,212.98,170.11,224.2,172.81,176.42,203.18,,26,965,34,25.68,965B6-(E1);
21.06.23 17:33:09,44.57,185.84,201.62,246.88,206.01,187.67,196.01,205.07,205.7,169.22,183.39,221.94,179.44,236.93,125.01,226.47,188.9,196.32,141.72,220.65,174.01,234.63,170.71,179.75,212.02,,26,965,34,25.68,965D6-(E1);
21.06.23 17:33:24,44.82,184.92,195.69,239.24,200.68,183.7,187.98,196.63,197.87,167.73,169.22,222.26,179.14,233.64,123.06,218.73,188.9,194.45,141.43,213.29,171.31,224.85,168.02,180.35,206.33,,26,965,34,25.66,965B6-(E1);
21.06.23 17:33:39,45.07,186.45,196.94,245.21,202.56,179.14,195.07,201.93,201.93,168.62,168.62,223.88,182.79,232.33,125.29,221.94,190.44,196.01,147.19,212.02,168.92,232.66,175.82,179.75,211.7,,26,965,34,25.66,965C6-(E1);
21.06.23 17:33:54,45.32,181.26,199.74,249.56,210.44,188.29,205.38,205.07,206.01,167.73,173.71,225.82,178.84,236.6,126.13,226.79,191.98,197.87,146.61,218.41,176.42,237.59,178.84,179.75,218.41,,26,965,34,25.66,965C6-(E1);
21.06.23 17:34:09,45.57,187.06,199.74,244.88,200.37,186.45,190.44,202.56,201.62,167.13,170.71,220.65,182.18,227.44,122.22,221.62,190.44,193.84,143.73,217.76,175.52,224.85,177.33,182.18,205.07,,26,965,34,25.66,965B6-(E1);
21.06.23 17:34:24,45.82,187.98,199.74,245.55,199.12,180.66,193.84,206.96,203.18,163.27,167.73,221.94,179.14,231.03,123.34,221.94,187.98,182.79,142.58,212.66,170.11,230.05,175.82,174.01,208.54,,26,965,34,25.65,965B6-(E1);
21.06.23 17:34:39,46.07,180.05,201.62,243.88,205.07,180.96,198.18,200.99,201.62,173.41,171.91,220.01,176.42,228.09,123.62,216.8,190.44,193.53,144.59,209.17,168.02,227.12,176.12,178.23,213.29,,26,965,34,25.68,965B6-(E1);
21.06.23 17:34:54,46.32,188.9,196.01,245.55,204.44,187.37,194.45,194.76,201.3,171.61,175.82,220.01,177.33,232.99,116.95,221.94,190.44,200.05,148.64,212.34,172.81,234.96,182.79,178.54,205.38,,26,965,34,25.68,965C6-(E1);
21.06.23 17:35:09,46.57,183.39,202.24,244.88,201.3,188.6,191.98,204.44,200.05,175.82,179.75,220.33,179.44,231.68,123.06,221.3,187.98,197.56,146.03,213.29,168.92,232.01,190.75,173.11,212.02,,26,965,34,25.68,965B6-(E1);
21.06.23 17:35:24,46.82,176.42,190.75,242.55,195.38,176.72,184.61,200.05,199.74,163.87,170.71,214.89,175.21,221.94,114.74,218.73,188.29,190.44,145.75,208.22,165.64,219.05,184,186.76,203.81,,26,965,34,25.68,965B6-(E1);
21.06.23 17:35:39,47.07,181.26,190.44,244.88,202.87,185.53,198.18,200.68,199.74,167.43,175.82,221.3,176.42,235.28,111.72,224.53,190.44,198.49,147.48,213.61,171.31,216.48,191.67,179.14,204.44,,26,965,34,25.68,965B6-(E1);
21.06.23 17:35:54,47.32,174.91,193.84,242.55,200.99,185.53,188.6,197.87,193.22,175.82,175.52,221.94,177.02,225.82,114.19,219.05,184.92,197.25,144.88,211.39,166.54,222.59,172.51,174.31,203.18,,26,965,34,25.68,965B6-(E1);
21.06.23 17:36:09,47.57,177.93,197.25,243.22,197.56,183.39,191.67,197.56,196.01,163.87,176.12,218.09,178.54,231.35,115.85,217.44,187.67,197.56,142.29,206.33,169.82,218.09,184.31,174.31,212.02,,26,965,34,25.68,965B6-(E1);
21.06.23 17:36:24,47.82,178.84,196.94,244.88,206.33,184.31,196.94,200.37,195.07,171.01,177.02,220.65,173.71,232.66,115.29,224.53,190.13,204.12,142.29,215.21,172.21,221.94,173.11,180.96,210.12,,26,965,34,25.68,965B6-(E1);
21.06.23 17:36:39,48.07,176.12,192.6,243.55,195.69,184,192.29,195.07,196.32,170.11,173.11,224.85,174.01,229.72,113.37,217.12,185.53,192.91,136.86,208.22,162.39,220.98,173.71,179.44,206.96,,26,965,34,25.68,965B6-(E1);
21.06.23 17:36:54,48.32,171.31,193.84,241.22,198.18,179.44,182.79,194.76,191.98,172.21,169.52,214.25,173.71,228.42,107.89,216.48,183.09,191.36,136.58,206.64,162.39,219.69,165.64,173.41,201.93,,26,965,34,25.68,965B6-(E1);
21.06.23 17:37:09,48.57,178.23,201.3,241.89,196.32,174.91,191.98,198.8,192.91,174.31,176.42,220.98,173.71,229.72,110.35,216.16,182.18,189.82,135.73,205.38,162.09,228.74,163.27,175.21,205.07,,26,965,34,25.69,965B6-(E1);
21.06.23 17:37:24,48.82,186.14,199.74,248.89,205.7,180.35,187.37,199.43,201.93,176.72,174.01,224.53,180.35,235.28,125.01,226.79,191.98,205.7,146.32,213.61,175.82,233.97,169.52,182.79,214.57,,26,965,34,25.69,965B6-(E1);
21.06.23 17:37:39,49.07,184.92,200.99,247.21,194.45,181.57,195.69,201.3,201.3,171.91,177.33,219.69,175.82,233.64,112.54,227.44,185.84,190.13,138.29,212.66,174.61,227.12,171.31,182.79,211.07,,26,965,34,25.68,965B6-(E1);
21.06.23 17:37:54,49.32,178.84,198.18,243.88,197.87,184.31,197.25,196.63,196.94,166.83,174.91,219.05,177.02,225.17,111.45,219.37,187.37,193.22,133.74,207.9,168.02,223.88,176.72,177.63,207.27,,26,965,34,25.69,965D6-(E1);
21.06.23 17:38:09,49.57,182.79,197.25,241.89,198.8,183.09,188.29,192.6,196.01,166.54,179.14,215.85,177.02,232.33,110.08,223.23,187.67,184.31,139.72,214.25,164.16,222.59,165.05,178.23,204.44,,26,965,34,25.69,965B6-(E1);
21.06.23 17:38:24,49.82,191.98,200.99,247.88,199.74,187.06,194.76,200.99,200.99,173.41,180.35,224.2,180.35,239.9,112.27,226.15,190.44,194.15,139.72,212.34,164.46,242.22,170.41,179.44,206.01,,26,965,34,25.69,965B6-(E1);
21.06.23 17:38:39,50.07,186.45,198.8,244.21,198.18,183.39,192.91,194.45,203.5,168.32,173.71,218.73,175.52,232.01,113.64,221.3,187.98,191.98,136.58,207.27,171.91,209.48,171.61,184.92,200.99,,26,965,34,25.69,965B6-(E1);
21.06.23 17:38:54,50.32,187.98,200.99,250.9,197.25,186.14,194.45,203.5,198.18,173.71,175.52,230.05,178.84,234.63,121.66,227.12,190.75,193.22,141.72,211.39,170.11,252.25,172.81,181.57,198.49,,26,965,34,25.69,965C6-(E1);
21.06.23 17:39:09,50.57,182.48,196.01,247.55,196.32,182.79,185.84,200.05,198.49,170.41,185.84,216.16,176.42,232.99,117.23,223.88,186.45,186.45,138,213.61,167.73,239.57,170.71,178.84,211.39,,26,965,34,25.69,965B6-(E1);
21.06.23 17:39:24,50.82,180.05,198.8,242.88,198.49,176.12,193.84,198.18,194.15,171.01,174.31,220.01,173.71,231.68,119.72,217.12,181.87,196.32,139.14,200.68,166.83,233.97,169.52,170.41,210.44,,26,965,34,25.71,965B6-(E1);
21.06.23 17:39:39,51.07,183.39,193.84,247.21,199.12,182.18,197.56,191.06,196.63,169.52,178.23,223.88,175.82,229.07,117.5,221.62,187.37,189.82,139.43,212.66,163.87,230.37,176.42,180.66,200.05,,26,965,34,25.69,965B6-(E1);
21.06.23 17:39:54,51.32,173.11,190.13,245.55,195.38,180.96,184,195.07,194.45,167.73,168.92,221.3,174.61,230.37,116.67,222.26,184,181.87,136.29,202.87,167.13,216.48,174.31,175.52,205.07,,26,965,34,25.71,965B6-(E1);
21.06.23 17:40:09,51.57,184.31,196.63,247.55,200.37,183.7,191.98,195.07,196.63,168.62,184,227.44,176.12,230.37,113.92,222.26,186.14,190.75,136.86,199.74,165.05,235.61,173.71,181.57,205.07,,26,965,34,25.71,965B6-(E1);
21.06.23 17:40:24,51.82,181.26,189.82,242.22,198.8,177.33,192.91,200.99,192.6,163.87,173.71,216.48,173.71,229.72,114.74,221.62,183.7,188.29,135.73,202.87,163.57,226.79,169.52,174.61,200.68,,26,965,34,25.71,965B6-(E1);
21.06.23 17:40:39,52.07,178.23,194.45,244.55,196.01,181.26,192.91,195.07,196.63,161.8,168.02,219.37,170.11,224.85,114.19,224.53,180.96,193.84,134.59,207.27,165.64,239.9,166.24,175.82,203.81,,26,965,34,25.71,965B6-(E1);
21.06.23 17:40:54,52.32,176.72,191.36,242.55,190.44,177.63,189.82,198.49,194.76,160.32,172.21,217.12,165.94,227.12,105.71,220.01,180.35,191.36,133.74,206.01,164.46,229.4,170.11,166.83,200.68,,26,965,34,25.71,965B6-(E1);
21.06.23 17:41:09,52.57,189.21,196.94,249.22,197.25,183.39,199.43,197.87,200.68,165.05,172.51,226.47,174.31,233.32,118.61,224.2,183.7,191.67,138.57,207.9,165.35,220.98,176.72,178.23,211.07,,26,965,34,25.71,965D6-(E1);
21.06.23 17:41:24,52.82,177.63,196.01,244.21,195.69,182.18,187.06,192.29,192.6,169.52,169.52,223.88,171.61,222.26,110.9,221.3,183.39,191.06,138.86,204.75,164.75,227.44,169.52,173.11,206.33,,26,965,34,25.72,965B6-(E1);
21.06.23 17:41:39,53.07,181.57,195.38,246.21,198.8,179.44,182.48,204.12,193.53,171.91,171.91,224.53,172.21,222.91,116.67,222.91,183.09,187.06,138.57,209.17,163.87,208.22,175.52,175.52,205.07,,26,965,34,25.71,965B6-(E1);
21.06.23 17:41:54,53.32,179.14,193.22,243.22,198.49,179.75,186.76,191.67,191.36,165.35,175.82,212.98,171.31,223.56,115.29,219.05,179.14,185.53,132.89,208.54,159.14,215.53,161.8,172.21,203.5,,26,965,34,25.72,965B6-(E1);
