Date,SDR,Run,Plate,Well,Light_Level,Light_Value,IntervalStart,IntervalStop,Slope,Intercept
20230622,641,2,Plate03,D5,3,60,49,57,-0.27597593582887997,161.97672459893064
20230622,641,2,Plate03,A6,3,60,49,57,-0.61600439882696445,217.3992961876824
20230622,641,2,Plate03,B6,3,60,49,57,-0.642473262032094,191.35320409982222
20230622,641,2,Plate03,C6,3,60,49,57,0.18587096774194062,147.55885483870938
20230622,641,2,Plate03,D6,3,60,49,57,0.2013502673796801,160.33389037433147
20230622,641,2,Plate03,A1,4,120,59,74,-0.26100526008182834,161.504985388662
20230622,641,2,Plate03,B1,4,120,59,74,-0.7536177673874953,208.6609059029809
20230622,641,2,Plate03,C1,4,120,59,74,0.16469592808038153,152.43017979904803
20230622,641,2,Plate03,D1,4,120,59,74,0.5921753360607789,139.15618059614297
20230622,641,2,Plate03,A2,4,120,59,74,-0.22101806057237802,184.85790710382483
20230622,641,2,Plate03,B2,4,120,59,74,0.04654045478583302,172.46653516657804
20230622,641,2,Plate03,C2,4,120,59,74,0.3003447911158126,143.96248122686401
20230622,641,2,Plate03,D2,4,120,59,74,-0.15538445267054515,181.55372184029616
20230622,641,2,Plate03,A3,4,120,59,74,0.23557059756742726,127.73570280274964
20230622,641,2,Plate03,B3,4,120,59,74,-5.79777907658662e-4,168.2846814728231
20230622,641,2,Plate03,C3,4,120,59,74,-0.04471708090957739,187.63548915917556
20230622,641,2,Plate03,D3,4,120,59,74,0.0013362193362145085,162.68632539682577
20230622,641,2,Plate03,A4,4,120,59,74,-0.5559228521332589,189.07124488603182
20230622,641,2,Plate03,B4,4,120,59,74,-0.6886536224219967,212.09612162876766
20230622,641,2,Plate03,C4,4,120,59,74,-0.926997077732323,226.1476241963766
20230622,641,2,Plate03,D4,4,120,59,74,-0.5418952934955038,166.65259439450017
20230622,641,2,Plate03,A5,4,120,59,74,-0.4799041496201065,206.7609380479253
20230622,641,2,Plate03,B5,4,120,59,74,-0.30918059614260834,188.75101110461733
20230622,641,2,Plate03,C5,4,120,59,74,0.12558155043067348,165.79319125683077
20230622,641,2,Plate03,D5,4,120,59,74,-0.44059306653541824,169.26094066258554
20230622,641,2,Plate03,A6,4,120,59,74,-0.24876680303915719,198.1185973115136
20230622,641,2,Plate03,B6,4,120,59,74,-0.9748708357685598,206.82824371712476
20230622,641,2,Plate03,C6,4,120,59,74,-0.33136879018118137,174.35047048509648
20230622,641,2,Plate03,D6,4,120,59,74,0.3959812974868453,146.66352717708978
20230622,641,2,Plate03,A1,5,165,76,89,0.21533623609095334,127.97042089985483
20230622,641,2,Plate03,B1,5,165,76,89,-0.1837252056119978,166.7582728592162
20230622,641,2,Plate03,C1,5,165,76,89,0.8898080954684741,102.1723415578131
20230622,641,2,Plate03,D1,5,165,76,89,0.2658345428156742,163.7739332365748
20230622,641,2,Plate03,A2,5,165,76,89,0.722264150943391,112.46320754717034
20230622,641,2,Plate03,B2,5,165,76,89,1.1810675697468143,82.19135945815201
20230622,641,2,Plate03,C2,5,165,76,89,0.7658925979680643,107.45857764876683
20230622,641,2,Plate03,D2,5,165,76,89,0.7254926624737911,112.92194968553493
20230622,641,2,Plate03,A3,5,165,76,89,0.5150266086115153,108.92483309143675
20230622,641,2,Plate03,B3,5,165,76,89,1.146995645863573,89.46889695210422
20230622,641,2,Plate03,C3,5,165,76,89,0.6595129817771288,136.47772617319825
20230622,641,2,Plate03,D3,5,165,76,89,0.8423341586271665,99.10099291385639
20230622,641,2,Plate03,A4,5,165,76,89,-0.22583776810192172,167.67104983067273
20230622,641,2,Plate03,B4,5,165,76,89,0.08342525399128706,160.1196806966623
20230622,641,2,Plate03,C4,5,165,76,89,-0.29933559103370305,184.37254475084652
20230622,641,2,Plate03,D4,5,165,76,89,0.9262764070311229,53.172007740687086
20230622,641,2,Plate03,A5,5,165,76,89,-0.2855507176261949,193.04283986453854
20230622,641,2,Plate03,B5,5,165,76,89,0.47204644412191543,129.8314513788099
20230622,641,2,Plate03,C5,5,165,76,89,0.9859925818416347,97.04523463957463
20230622,641,2,Plate03,D5,5,165,76,89,0.3484959276018152,110.986406033182
20230622,641,2,Plate03,A6,5,165,76,89,-0.05908401870666057,189.96046927914855
20230622,641,2,Plate03,B6,5,165,76,89,-0.07177874536365196,139.83363328495412
20230622,641,2,Plate03,C6,5,165,76,89,0.41863247863247693,120.67376390904707
20230622,641,2,Plate03,D6,5,165,76,89,0.9067118206740802,109.19948234155827
20230622,641,2,Plate03,A1,6,275,91,103,-0.49750108554060263,190.87000126646439
20230622,641,2,Plate03,B1,6,275,91,103,-0.5334244897959189,193.03707346938782
20230622,641,2,Plate03,C1,6,275,91,103,-0.09494693877550833,191.07719999999975
20230622,641,2,Plate03,D1,6,275,91,103,-0.010955102040819873,193.06958367346982
20230622,641,2,Plate03,A2,6,275,91,103,-0.11510612244898522,186.74937551020463
20230622,641,2,Plate03,B2,6,275,91,103,-0.4963673469387759,236.02906122448977
20230622,641,2,Plate03,C2,6,275,91,103,-0.22141073080481039,196.25319033302497
20230622,641,2,Plate03,D2,6,275,91,103,-0.6840693877550958,242.59105714285644
20230622,641,2,Plate03,A3,6,275,91,103,-0.6832612244897961,218.1116448979592
20230622,641,2,Plate03,B3,6,275,91,103,0.38339183673469135,147.63486938775534
20230622,641,2,Plate03,C3,6,275,91,103,-0.26462448979591224,215.2765346938768
20230622,641,2,Plate03,D3,6,275,91,103,-1.2189130434782616,290.9777092969473
20230622,641,2,Plate03,A4,6,275,91,103,-0.9158081632653051,231.7976775510203
20230622,641,2,Plate03,B4,6,275,91,103,-1.1392489795918395,272.18674285714314
20230622,641,2,Plate03,C4,6,275,91,103,-0.7705142857142884,226.8300897959186
20230622,641,2,Plate03,D4,6,275,91,103,0.14681632653061377,121.04126530612227
20230622,641,2,Plate03,A5,6,275,91,103,-1.18617551020408,276.3545346938774
20230622,641,2,Plate03,B5,6,275,91,103,0.569507164567952,105.81057497467104
20230622,641,2,Plate03,C5,6,275,91,103,-0.6539877551020381,246.78068979591802
20230622,641,2,Plate03,D5,6,275,91,103,-1.02529743812419,241.35409701114534
20230622,641,2,Plate03,A6,6,275,91,103,-0.7647142857142836,255.83136734693855
20230622,641,2,Plate03,B6,6,275,91,103,-0.6450586191923597,182.32881838905797
20230622,641,2,Plate03,C6,6,275,91,103,0.053093877551021455,153.612751020408
20230622,641,2,Plate03,D6,6,275,91,103,0.57905714285714,130.87043673469418
20230622,641,2,Plate03,A1,7,425,105,120,0.5333072448439948,89.11506610259164
20230622,641,2,Plate03,B1,7,425,105,120,0.1323024854574298,124.79400317292439
20230622,641,2,Plate03,C1,7,425,105,120,0.22655103120042214,170.5625171866738
20230622,641,2,Plate03,D1,7,425,105,120,0.9424050766790062,103.02992067689048
20230622,641,2,Plate03,A2,7,425,105,120,0.7988556319407712,87.23546271813859
20230622,641,2,Plate03,B2,7,425,105,120,0.29973135906927634,162.07284505552607
20230622,641,2,Plate03,C2,7,425,105,120,0.16899206768905417,180.20642517186664
20230622,641,2,Plate03,D2,7,425,105,120,0.5719873083024812,125.54700158646274
20230622,641,2,Plate03,A3,7,425,105,120,0.264550152820233,129.74367657682623
20230622,641,2,Plate03,B3,7,425,105,120,1.011409836065575,82.18983606557362
20230622,641,2,Plate03,C3,7,425,105,120,0.4332268640930707,156.0190269698574
20230622,641,2,Plate03,D3,7,425,105,120,0.9034056054997364,81.71965626652555
20230622,641,2,Plate03,A4,7,425,105,120,-0.6195325224748804,207.67134320465354
20230622,641,2,Plate03,B4,7,425,105,120,0.21430988894764508,137.4409571655211
20230622,641,2,Plate03,C4,7,425,105,120,-0.7535674246430493,235.59125330512998
20230622,641,2,Plate03,D4,7,425,105,120,0.14854997355896218,134.15911158117413
20230622,641,2,Plate03,A5,7,425,105,120,-0.2773833950290865,189.64415653093613
20230622,641,2,Plate03,B5,7,425,105,120,-0.03779587519830825,177.08301956636703
20230622,641,2,Plate03,C5,7,425,105,120,0.0909487043892104,181.57400846113188
20230622,641,2,Plate03,D5,7,425,105,120,-0.38927340031729474,195.05915917503995
20230622,641,2,Plate03,A6,7,425,105,120,-0.49019143310417684,237.8003067160232
20230622,641,2,Plate03,B6,7,425,105,120,-0.22435113696456818,138.89819143310407
20230622,641,2,Plate03,C6,7,425,105,120,0.3826927551560011,132.34903225806463
20230622,641,2,Plate03,D6,7,425,105,120,0.6845013220518245,129.72032258064513
20230622,641,2,Plate03,A1,8,700,122,135,-0.14846637639090537,168.73811804547665
20230622,641,2,Plate03,B1,8,700,122,135,-1.1022996290920835,281.419653281729
20230622,641,2,Plate03,C1,8,700,122,135,1.976948879213028,-51.91245928076088
20230622,641,2,Plate03,D1,8,700,122,135,0.30004837929365996,174.36793420416097
20230622,641,2,Plate03,A2,8,700,122,135,0.11065141295996357,183.41611585417846
20230622,641,2,Plate03,B2,8,700,122,135,0.6351523947750298,131.9849927431069
20230622,641,2,Plate03,C2,8,700,122,135,1.5116271569101725,31.11270278987312
20230622,641,2,Plate03,D2,8,700,122,135,0.5633188195452337,119.58107885824882
20230622,641,2,Plate03,A3,8,700,122,135,-0.3791001451378803,209.29428882438307
20230622,641,2,Plate03,B3,8,700,122,135,0.6152136752136764,136.11862764070287
20230622,641,2,Plate03,C3,8,700,122,135,-0.7105337848734016,307.6032139977415
20230622,641,2,Plate03,D3,8,700,122,135,1.416548943718753,20.969498467989315
20230622,641,2,Plate03,A4,8,700,122,135,-0.08892114175133418,149.02259313014085
20230622,641,2,Plate03,B4,8,700,122,135,0.17239477503628348,154.67236574746022
20230622,641,2,Plate03,C4,8,700,122,135,0.5905079825834535,67.13783744557342
20230622,641,2,Plate03,D4,8,700,122,135,1.847850346718267,-73.66669408159909
20230622,641,2,Plate03,A5,8,700,122,135,0.7731656184486355,52.42576519916171
20230622,641,2,Plate03,B5,8,700,122,135,0.29681664247701417,138.25641993226984
20230622,641,2,Plate03,C5,8,700,122,135,0.6665828092243177,116.11976939203366
20230622,641,2,Plate03,D5,8,700,122,135,1.079025963554263,24.48346557006976
20230622,641,2,Plate03,A6,8,700,122,135,0.38691501370746373,134.24953394613811
20230622,641,2,Plate03,B6,8,700,122,135,0.4822383486534436,47.41312691501361
20230622,641,2,Plate03,C6,8,700,122,135,0.4374358974358952,137.35892114175164
20230622,641,2,Plate03,D6,8,700,122,135,0.39437832607643936,174.8535171746492
20230622,641,2,Plate03,A1,9,1100,137,152,0.8022633527234275,39.221142252776225
20230622,641,2,Plate03,B1,9,1100,137,152,0.6399069275515602,52.53066208355367
20230622,641,2,Plate03,C1,9,1100,137,152,0.7728524590163895,106.99593442623014
20230622,641,2,Plate03,D1,9,1100,137,152,0.9768503437334729,82.1379122157591
20230622,641,2,Plate03,A2,9,1100,137,152,1.601133791644638,-27.197275515601024
20230622,641,2,Plate03,B2,9,1100,137,152,0.6063839238498183,158.06490005288157
20230622,641,2,Plate03,C2,9,1100,137,152,0.14264621893177945,214.0938508725546
20230622,641,2,Plate03,D2,9,1100,137,152,0.8402876784769971,77.11990586990997
20230622,641,2,Plate03,A3,9,1100,137,152,1.413446853516657,-28.0470047593864
20230622,641,2,Plate03,B3,9,1100,137,152,-0.18525859333685987,255.35921099947132
20230622,641,2,Plate03,C3,9,1100,137,152,0.5483617133791614,151.3086176626129
20230622,641,2,Plate03,D3,9,1100,137,152,1.5731972501322065,-17.88339608672682
20230622,641,2,Plate03,A4,9,1100,137,152,-0.28895187731358896,180.64993971443653
20230622,641,2,Plate03,B4,9,1100,137,152,1.1142020095187726,23.660760444209508
20230622,641,2,Plate03,C4,9,1100,137,152,-0.08393019566367368,155.01348704389275
20230622,641,2,Plate03,D4,9,1100,137,152,0.2727890005288242,140.68100581702745
20230622,641,2,Plate03,A5,9,1100,137,152,0.11375991538868353,134.37792173453195
20230622,641,2,Plate03,B5,9,1100,137,152,0.5436002115282887,102.6312448439984
20230622,641,2,Plate03,C5,9,1100,137,152,0.45906927551559806,144.8861290322584
20230622,641,2,Plate03,D5,9,1100,137,152,-0.1308577472236969,190.3863215230046
20230622,641,2,Plate03,A6,9,1100,137,152,-0.1586483342147046,210.65911052353306
20230622,641,2,Plate03,B6,9,1100,137,152,0.1984177683765203,83.83355050237971
20230622,641,2,Plate03,C6,9,1100,137,152,0.1524336329984105,177.549241671074
20230622,641,2,Plate03,D6,9,1100,137,152,0.42487668030391257,167.8570146113389
20230622,641,2,Plate03,A1,10,1500,154,170,0.4032293319231449,101.526121981315
20230622,641,2,Plate03,B1,10,1500,154,170,-0.4869388111888119,232.50885664335684
20230622,641,2,Plate03,C1,10,1500,154,170,1.1362272727272695,60.57733566433622
20230622,641,2,Plate03,D1,10,1500,154,170,1.3211643356643346,35.8778391608394
20230622,641,2,Plate03,A2,10,1500,154,170,0.2824255244138887,175.22421998942386
20230622,641,2,Plate03,B2,10,1500,154,170,0.2522561443932475,226.9323929531478
20230622,641,2,Plate03,C2,10,1500,154,170,1.8987867132867098,-38.47852447552382
20230622,641,2,Plate03,D2,10,1500,154,170,0.168854895104894,192.1722762237764
20230622,641,2,Plate03,A3,10,1500,154,170,0.7238671274961621,69.05335221454135
20230622,641,2,Plate03,B3,10,1500,154,170,0.887701048951049,108.96581468531473
20230622,641,2,Plate03,C3,10,1500,154,170,0.10597027972028042,242.3298916083915
20230622,641,2,Plate03,D3,10,1500,154,170,0.3051311188811208,184.08568181818146
20230622,641,2,Plate03,A4,10,1500,154,170,-0.446260489510489,210.37681468531457
20230622,641,2,Plate03,B4,10,1500,154,170,0.45836172161171906,124.4832621337001
20230622,641,2,Plate03,C4,10,1500,154,170,-0.042522727272727205,158.12868181818178
20230622,641,2,Plate03,D4,10,1500,154,170,1.0606835637480807,31.212504480286633
20230622,641,2,Plate03,A5,10,1500,154,170,0.15342832167832457,127.48584265734213
20230622,641,2,Plate03,B5,10,1500,154,170,1.2901118881118814,-12.161818181816948
20230622,641,2,Plate03,C5,10,1500,154,170,1.0837744755244714,53.7691503496511
20230622,641,2,Plate03,D5,10,1500,154,170,0.8546940559440471,50.53187062937223
20230622,641,2,Plate03,A6,10,1500,154,170,0.7043881118881105,77.69527972027996
20230622,641,2,Plate03,B6,10,1500,154,170,0.7071241258741265,10.198045454545339
20230622,641,2,Plate03,C6,10,1500,154,170,1.6774440559440538,-52.935167832167465
20230622,641,2,Plate03,D6,10,1500,154,170,0.9587814685314661,95.02955594405637
20230622,641,2,Plate03,A1,11,1660,172,187,0.2680072398190009,131.0484938159886
20230622,641,2,Plate03,B1,11,1660,172,187,-0.8950443438914021,314.29283076923053
20230622,641,2,Plate03,C1,11,1660,172,187,-0.2823746606334787,305.2652440422312
20230622,641,2,Plate03,D1,11,1660,172,187,1.2074244343891452,56.38737888386034
20230622,641,2,Plate03,A2,11,1660,172,187,0.28739185520362104,182.97004886877815
20230622,641,2,Plate03,B2,11,1660,172,187,0.5065809954751158,201.4599767722468
20230622,641,2,Plate03,C2,11,1660,172,187,-0.817534841628957,435.1002914027145
20230622,641,2,Plate03,D2,11,1660,172,187,0.20998009049773703,192.15477435897438
20230622,641,2,Plate03,A3,11,1660,172,187,0.196669683257927,162.19500150829396
20230622,641,2,Plate03,B3,11,1660,172,187,0.4754027149321264,184.22417194570147
20230622,641,2,Plate03,C3,11,1660,172,187,0.3202135746606296,211.07467541478198
20230622,641,2,Plate03,D3,11,1660,172,187,-0.6790816326530696,364.67423469387916
20230622,641,2,Plate03,A4,11,1660,172,187,-0.3270986425339349,194.99415656108562
20230622,641,2,Plate03,B4,11,1660,172,187,1.1526190045248816,2.8117408748124464
20230622,641,2,Plate03,C4,11,1660,172,187,-0.07278190045248416,166.32866787330238
20230622,641,2,Plate03,D4,11,1660,172,187,0.23592398190044994,173.76106003016636
20230622,641,2,Plate03,A5,11,1660,172,187,-0.5822624434389164,253.87279034690843
20230622,641,2,Plate03,B5,11,1660,172,187,-0.08296108597284642,224.42644102564026
20230622,641,2,Plate03,C5,11,1660,172,187,0.04905339366516209,238.67917375565543
20230622,641,2,Plate03,D5,11,1660,172,187,0.9919710407239821,27.172338461538416
20230622,641,2,Plate03,A6,11,1660,172,187,-0.6995028224055688,320.06998190765864
20230622,641,2,Plate03,B6,11,1660,172,187,1.0671891402714915,-54.15528778280507
20230622,641,2,Plate03,C6,11,1660,172,187,0.5536289592760112,136.51759879336484
20230622,641,2,Plate03,D6,11,1660,172,187,-1.3624832579185469,500.6704838612358
20230622,710,2,Plate04,A1,1,0,0,21,0.06497124386046343,186.95864531295896
20230622,710,2,Plate04,B1,1,0,0,21,-0.5757084134858768,194.93083193277315
20230622,710,2,Plate04,C1,1,0,0,21,-0.39921038961038807,189.4323342447026
20230622,710,2,Plate04,D1,1,0,0,21,-0.7056490837298783,191.2065854341737
20230622,710,2,Plate04,A2,1,0,0,21,-0.6210663793384926,189.62822052437394
20230622,710,2,Plate04,B2,1,0,0,21,-0.664537815126046,200.73672268907544
20230622,710,2,Plate04,C2,1,0,0,21,-1.0689201530297434,202.38302110329514
20230622,710,2,Plate04,D2,1,0,0,21,-0.6198542067429379,200.37491596638657
20230622,710,2,Plate04,A3,1,0,0,21,-0.8847419256859347,196.31431652661058
20230622,710,2,Plate04,B3,1,0,0,21,-0.47530910195403303,190.45145098039208
20230622,710,2,Plate04,C3,1,0,0,21,-0.45542614154095384,202.68564145658263
20230622,710,2,Plate04,D3,1,0,0,21,-0.44103717959933963,202.3996443005863
20230622,710,2,Plate04,A4,1,0,0,21,-0.7124065934065955,199.521764423077
20230622,710,2,Plate04,B4,1,0,0,21,-0.4952321555128055,193.7835098039215
20230622,710,2,Plate04,C4,1,0,0,21,-0.10086066054328321,189.50786046511612
20230622,710,2,Plate04,D4,1,0,0,21,-0.5679970788704987,193.46594255111987
20230622,710,2,Plate04,A5,1,0,0,21,-0.022969322668825103,188.84604481792712
20230622,710,2,Plate04,B5,1,0,0,21,-1.1526240761364746,199.72430812324913
20230622,710,2,Plate04,C5,1,0,0,21,-0.7881524330662495,203.69254172366624
20230622,710,2,Plate04,D5,1,0,0,21,0.09942332469456006,193.78785249907432
20230622,710,2,Plate04,A6,1,0,0,21,-0.23190563936417904,202.34923529411765
20230622,710,2,Plate04,B6,1,0,0,21,-0.6292112002015012,200.63423407917378
20230622,710,2,Plate04,C6,1,0,0,21,-0.8126358205932964,203.03954901960782
20230622,710,2,Plate04,D6,1,0,0,21,-0.8365402450136697,201.62827170868354
20230622,710,2,Plate04,A1,2,16,23,47,0.06042183883862654,187.5204933726069
20230622,710,2,Plate04,B1,2,16,23,47,-0.003150115716391536,184.33314064801195
20230622,710,2,Plate04,C1,2,16,23,47,-0.03238849147906546,179.21586524300437
20230622,710,2,Plate04,D1,2,16,23,47,-0.07393961708394828,180.23355670103103
20230622,710,2,Plate04,A2,2,16,23,47,-0.3224789606564277,190.3130522827688
20230622,710,2,Plate04,B2,2,16,23,47,0.06035714285714128,182.94750000000013
20230622,710,2,Plate04,C2,2,16,23,47,-0.15425731117189143,195.34013991163476
20230622,710,2,Plate04,D2,2,16,23,47,0.2050783715548063,191.89565905743748
20230622,710,2,Plate04,A3,2,16,23,47,0.24404533978539775,172.87336156111937
20230622,710,2,Plate04,B3,2,16,23,47,0.04064514378730276,178.8995839437512
20230622,710,2,Plate04,C3,2,16,23,47,0.017678513293539932,187.51335768222125
20230622,710,2,Plate04,D3,2,16,23,47,-1.3622974963033247e-4,193.06662371134007
20230622,710,2,Plate04,A4,2,16,23,47,-0.5707279612876079,208.0229013254786
20230622,710,2,Plate04,B4,2,16,23,47,-0.044772249105828894,187.22476067746695
20230622,710,2,Plate04,C4,2,16,23,47,-0.03996791500105114,187.54083578792333
20230622,710,2,Plate04,D4,2,16,23,47,0.5297880286135043,167.4650478645069
20230622,710,2,Plate04,A5,2,16,23,47,-0.363234273090681,202.44598306332855
20230622,710,2,Plate04,B5,2,16,23,47,0.16572007153376622,170.55917893961723
20230622,710,2,Plate04,C5,2,16,23,47,0.024277824531873004,184.87295655375564
20230622,710,2,Plate04,D5,2,16,23,47,-0.09762518409425526,196.3088402061855
20230622,710,2,Plate04,A6,2,16,23,47,0.3283347359562377,184.46725331369663
20230622,710,2,Plate04,B6,2,16,23,47,-0.18754703247480517,186.7689435890259
20230622,710,2,Plate04,C6,2,16,23,47,-0.18282242794025108,192.7494035346099
20230622,710,2,Plate04,D6,2,16,23,47,-0.3008447296444359,198.44544182621507
20230622,710,2,Plate04,A1,3,60,49,57,-0.2317379679144544,206.61817290552682
20230622,710,2,Plate04,B1,3,60,49,57,-0.7470588235294122,227.35623885918005
20230622,710,2,Plate04,C1,3,60,49,57,1.5629278074866226,96.32603832442118
20230622,710,2,Plate04,D1,3,60,49,57,1.436818181818184,108.94257575757567
20230622,710,2,Plate04,A2,3,60,49,57,1.0674465240641635,131.43503119429639
20230622,710,2,Plate04,B2,3,60,49,57,1.028502673796787,134.18966131907334
20230622,710,2,Plate04,C2,3,60,49,57,0.06723262032085084,189.39515597147974
20230622,710,2,Plate04,D2,3,60,49,57,0.2761363636363758,181.26507575757506
20230622,710,2,Plate04,A3,3,60,49,57,1.8491612903225807,95.45667741935488
20230622,710,2,Plate04,B3,3,60,49,57,-0.3380481283422456,198.20655080213902
20230622,710,2,Plate04,C3,3,60,49,57,-0.7692245989304888,229.91011586452805
20230622,710,2,Plate04,D3,3,60,49,57,-0.2299866310160495,207.6802005347598
20230622,710,2,Plate04,A4,3,60,49,57,2.1346524064171115,74.46251336898402
20230622,710,2,Plate04,B4,3,60,49,57,1.3742513368983966,114.37801247771829
20230622,710,2,Plate04,C4,3,60,49,57,-0.36851604278075,205.71195632798583
20230622,710,2,Plate04,D4,3,60,49,57,1.0711229946523992,129.77290552584708
20230622,710,2,Plate04,A5,3,60,49,57,-1.5498262032085537,272.6807887700533
20230622,710,2,Plate04,B5,3,60,49,57,0.0732620320855428,180.4925668449209
20230622,710,2,Plate04,C5,3,60,49,57,0.7649486803519139,152.14053885630454
20230622,710,2,Plate04,D5,3,60,49,57,0.8944251336898347,142.57364973262057
20230622,710,2,Plate04,A6,3,60,49,57,0.7977406417112339,151.49247326203184
