GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:2000113,5.3105536674031145e-9,1,3,3,negative regulation of cellular macromolecule biosynthetic process,BP,3.224013538447592e-8
GO:2001141,5.3105536674031145e-9,1,3,3,regulation of RNA biosynthetic process,BP,3.224013538447592e-8
GO:0001654,5.310553667407865e-9,1,3,3,eye development,BP,3.224013538447592e-8
GO:0002009,5.310553667407865e-9,1,3,3,morphogenesis of an epithelium,BP,3.224013538447592e-8
GO:0007423,5.310553667407865e-9,1,3,3,sensory organ development,BP,3.224013538447592e-8
GO:0048598,5.310553667407865e-9,1,3,3,embryonic morphogenesis,BP,3.224013538447592e-8
GO:0048729,5.310553667407865e-9,1,3,3,tissue morphogenesis,BP,3.224013538447592e-8
GO:0060562,5.310553667407865e-9,1,3,3,epithelial tube morphogenesis,BP,3.224013538447592e-8
GO:0033043,5.321553575521802e-9,1,3,3,regulation of organelle organization,BP,3.224013538447592e-8
GO:0060341,5.321553575521802e-9,1,3,3,regulation of cellular localization,BP,3.224013538447592e-8
GO:0080134,5.321553575521802e-9,1,3,3,regulation of response to stress,BP,3.224013538447592e-8
GO:0051049,5.324372914192823e-9,1,3,3,regulation of transport,BP,3.224013538447592e-8
GO:0009266,5.342767533670267e-9,1,3,3,response to temperature stimulus,BP,3.224013538447592e-8
GO:0009408,5.342767533670267e-9,1,3,3,response to heat,BP,3.224013538447592e-8
GO:0010035,2.47121402393777e-6,1,2,2,response to inorganic substance,BP,1.0271217277108332e-5
GO:0007043,2.568348488374429e-6,1,2,2,cell-cell junction assembly,BP,1.0271217277108332e-5
GO:0007610,2.568348488374429e-6,1,2,2,behavior,BP,1.0271217277108332e-5
GO:0019991,2.568348488374429e-6,1,2,2,septate junction assembly,BP,1.0271217277108332e-5
GO:0034329,2.568348488374429e-6,1,2,2,cell junction assembly,BP,1.0271217277108332e-5
GO:0043297,2.568348488374429e-6,1,2,2,apical junction assembly,BP,1.0271217277108332e-5
GO:0009617,2.606803151820983e-6,1,2,2,response to bacterium,BP,1.0271217277108332e-5
GO:1901362,2.606803151820983e-6,1,2,2,organic cyclic compound biosynthetic process,BP,1.0271217277108332e-5
GO:0010817,2.614230208643925e-6,1,2,2,regulation of hormone levels,BP,1.0271217277108332e-5
GO:1901615,2.614230208643925e-6,1,2,2,organic hydroxy compound metabolic process,BP,1.0271217277108332e-5
GO:0007049,2.643756885250092e-6,1,2,2,cell cycle,BP,1.0271217277108332e-5
GO:0022402,2.643756885250092e-6,1,2,2,cell cycle process,BP,1.0271217277108332e-5
GO:0006811,2.6671508423409683e-6,1,2,2,ion transport,BP,1.0271217277108332e-5
GO:0006812,2.6671508423409683e-6,1,2,2,cation transport,BP,1.0271217277108332e-5
GO:0030162,2.7108866909634864e-6,1,2,2,regulation of proteolysis,BP,1.0271217277108332e-5
GO:0055085,2.7552261028438125e-6,1,2,2,transmembrane transport,BP,1.0271217277108332e-5
GO:0071702,2.7552261028438125e-6,1,2,2,organic substance transport,BP,1.0271217277108332e-5
GO:0071705,2.7552261028438125e-6,1,2,2,nitrogen compound transport,BP,1.0271217277108332e-5
GO:0043687,2.803835817647681e-6,1,2,2,post-translational protein modification,BP,1.0271217277108332e-5
GO:0030155,2.8054052056861733e-6,1,2,2,regulation of cell adhesion,BP,1.0271217277108332e-5
GO:0010769,2.8156417620980964e-6,1,2,2,regulation of cell morphogenesis involved in differentiation,BP,1.0271217277108332e-5
GO:0022604,2.8156417620980964e-6,1,2,2,regulation of cell morphogenesis,BP,1.0271217277108332e-5
GO:0007155,2.8661844440574924e-6,1,2,2,cell adhesion,BP,1.0271217277108332e-5
GO:0007417,2.8661844440574924e-6,1,2,2,central nervous system development,BP,1.0271217277108332e-5
GO:0007420,2.8661844440574924e-6,1,2,2,brain development,BP,1.0271217277108332e-5
GO:0010977,2.8661844440574924e-6,1,2,2,negative regulation of neuron projection development,BP,1.0271217277108332e-5
GO:0030902,2.8661844440574924e-6,1,2,2,hindbrain development,BP,1.0271217277108332e-5
GO:0031345,2.8661844440574924e-6,1,2,2,negative regulation of cell projection organization,BP,1.0271217277108332e-5
GO:0045665,2.8661844440574924e-6,1,2,2,negative regulation of neuron differentiation,BP,1.0271217277108332e-5
GO:0050768,2.8661844440574924e-6,1,2,2,negative regulation of neurogenesis,BP,1.0271217277108332e-5
GO:0051961,2.8661844440574924e-6,1,2,2,negative regulation of nervous system development,BP,1.0271217277108332e-5
GO:0060322,2.8661844440574924e-6,1,2,2,head development,BP,1.0271217277108332e-5
GO:0008037,2.8765310185290225e-6,1,2,2,cell recognition,BP,1.0271217277108332e-5
GO:0008038,2.8765310185290225e-6,1,2,2,neuron recognition,BP,1.0271217277108332e-5
GO:0042330,2.8765310185290225e-6,1,2,2,taxis,BP,1.0271217277108332e-5
GO:0033036,2.9061120922403243e-6,1,2,2,macromolecule localization,BP,1.0271217277108332e-5
GO:1901698,2.9704969694367947e-6,1,2,2,response to nitrogen compound,BP,1.0271217277108332e-5
GO:0048872,2.993356655288559e-6,1,2,2,homeostasis of number of cells,BP,1.0271217277108332e-5
GO:0051336,2.993356655288559e-6,1,2,2,regulation of hydrolase activity,BP,1.0271217277108332e-5
GO:0001701,3.0166392240095927e-6,1,2,2,in utero embryonic development,BP,1.0271217277108332e-5
GO:0001822,3.0166392240095927e-6,1,2,2,kidney development,BP,1.0271217277108332e-5
GO:0003002,3.0166392240095927e-6,1,2,2,regionalization,BP,1.0271217277108332e-5
GO:0007219,3.0166392240095927e-6,1,2,2,Notch signaling pathway,BP,1.0271217277108332e-5
GO:0009952,3.0166392240095927e-6,1,2,2,anterior/posterior pattern specification,BP,1.0271217277108332e-5
GO:0043009,3.0166392240095927e-6,1,2,2,chordate embryonic development,BP,1.0271217277108332e-5
GO:0044092,3.0166392240095927e-6,1,2,2,negative regulation of molecular function,BP,1.0271217277108332e-5
GO:0022613,3.019261474772542e-6,1,2,2,ribonucleoprotein complex biogenesis,BP,1.0271217277108332e-5
GO:0022618,3.019261474772542e-6,1,2,2,ribonucleoprotein complex assembly,BP,1.0271217277108332e-5
GO:0030177,3.019261474772542e-6,1,2,2,positive regulation of Wnt signaling pathway,BP,1.0271217277108332e-5
GO:0045786,3.019261474772542e-6,1,2,2,negative regulation of cell cycle,BP,1.0271217277108332e-5
GO:0045930,3.019261474772542e-6,1,2,2,negative regulation of mitotic cell cycle,BP,1.0271217277108332e-5
GO:0071826,3.019261474772542e-6,1,2,2,ribonucleoprotein complex subunit organization,BP,1.0271217277108332e-5
GO:0090263,3.019261474772542e-6,1,2,2,positive regulation of canonical Wnt signaling pathway,BP,1.0271217277108332e-5
GO:0009968,3.027253208856895e-6,1,2,2,negative regulation of signal transduction,BP,1.0271217277108332e-5
GO:0010648,3.027253208856895e-6,1,2,2,negative regulation of cell communication,BP,1.0271217277108332e-5
GO:0023057,3.027253208856895e-6,1,2,2,negative regulation of signaling,BP,1.0271217277108332e-5
GO:0048585,3.027253208856895e-6,1,2,2,negative regulation of response to stimulus,BP,1.0271217277108332e-5
GO:0070925,3.027253208856895e-6,1,2,2,organelle assembly,BP,1.0271217277108332e-5
GO:1902531,3.0926285186350864e-6,1,2,2,regulation of intracellular signal transduction,BP,1.0271217277108332e-5
GO:0006955,3.103375019738694e-6,1,2,2,immune response,BP,1.0271217277108332e-5
GO:0009611,3.103375019738694e-6,1,2,2,response to wounding,BP,1.0271217277108332e-5
GO:0016358,3.103375019738694e-6,1,2,2,dendrite development,BP,1.0271217277108332e-5
GO:0030097,3.103375019738694e-6,1,2,2,hemopoiesis,BP,1.0271217277108332e-5
GO:0030334,3.103375019738694e-6,1,2,2,regulation of cell migration,BP,1.0271217277108332e-5
GO:0032990,3.103375019738694e-6,1,2,2,cell part morphogenesis,BP,1.0271217277108332e-5
GO:0040012,3.103375019738694e-6,1,2,2,regulation of locomotion,BP,1.0271217277108332e-5
GO:0042060,3.103375019738694e-6,1,2,2,wound healing,BP,1.0271217277108332e-5
GO:0043085,3.103375019738694e-6,1,2,2,positive regulation of catalytic activity,BP,1.0271217277108332e-5
GO:0044087,3.103375019738694e-6,1,2,2,regulation of cellular component biogenesis,BP,1.0271217277108332e-5
GO:0048812,3.103375019738694e-6,1,2,2,neuron projection morphogenesis,BP,1.0271217277108332e-5
GO:0048813,3.103375019738694e-6,1,2,2,dendrite morphogenesis,BP,1.0271217277108332e-5
GO:0048858,3.103375019738694e-6,1,2,2,cell projection morphogenesis,BP,1.0271217277108332e-5
GO:0051489,3.103375019738694e-6,1,2,2,regulation of filopodium assembly,BP,1.0271217277108332e-5
GO:0060491,3.103375019738694e-6,1,2,2,regulation of cell projection assembly,BP,1.0271217277108332e-5
GO:0120032,3.103375019738694e-6,1,2,2,regulation of plasma membrane bounded cell projection assembly,BP,1.0271217277108332e-5
GO:0120039,3.103375019738694e-6,1,2,2,plasma membrane bounded cell projection morphogenesis,BP,1.0271217277108332e-5
GO:2000145,3.103375019738694e-6,1,2,2,regulation of cell motility,BP,1.0271217277108332e-5
GO:0006139,3.1173031284919145e-6,1,2,2,nucleobase-containing compound metabolic process,BP,1.0271217277108332e-5
GO:0016567,3.1173031284919145e-6,1,2,2,protein ubiquitination,BP,1.0271217277108332e-5
GO:0031648,3.1173031284919145e-6,1,2,2,protein destabilization,BP,1.0271217277108332e-5
GO:0032446,3.1173031284919145e-6,1,2,2,protein modification by small protein conjugation,BP,1.0271217277108332e-5
GO:0048145,3.1173031284919145e-6,1,2,2,regulation of fibroblast proliferation,BP,1.0271217277108332e-5
GO:0048147,3.1173031284919145e-6,1,2,2,negative regulation of fibroblast proliferation,BP,1.0271217277108332e-5
GO:0070647,3.1173031284919145e-6,1,2,2,protein modification by small protein conjugation or removal,BP,1.0271217277108332e-5
GO:0090304,3.1173031284919145e-6,1,2,2,nucleic acid metabolic process,BP,1.0271217277108332e-5
GO:0002682,3.118957767854524e-6,1,2,2,regulation of immune system process,BP,1.0271217277108332e-5
GO:0002683,3.118957767854524e-6,1,2,2,negative regulation of immune system process,BP,1.0271217277108332e-5
GO:0019827,3.118957767854524e-6,1,2,2,stem cell population maintenance,BP,1.0271217277108332e-5
GO:0045165,3.118957767854524e-6,1,2,2,cell fate commitment,BP,1.0271217277108332e-5
GO:0045787,3.118957767854524e-6,1,2,2,positive regulation of cell cycle,BP,1.0271217277108332e-5
GO:0045893,3.118957767854524e-6,1,2,2,positive regulation of DNA-templated transcription,BP,1.0271217277108332e-5
GO:0045944,3.118957767854524e-6,1,2,2,positive regulation of transcription by RNA polymerase II,BP,1.0271217277108332e-5
GO:0050678,3.118957767854524e-6,1,2,2,regulation of epithelial cell proliferation,BP,1.0271217277108332e-5
GO:0051254,3.118957767854524e-6,1,2,2,positive regulation of RNA metabolic process,BP,1.0271217277108332e-5
GO:0071396,3.118957767854524e-6,1,2,2,cellular response to lipid,BP,1.0271217277108332e-5
GO:0098727,3.118957767854524e-6,1,2,2,maintenance of cell number,BP,1.0271217277108332e-5
